order_id,customer_id,store_id,order_timestamp,sales_channel,order_status,total_amount,updated_at
O0015798,C002315,S015,2026-07-12T04:11:00,WEB,COMPLETED,128392.53,2026-07-12T04:11:00
O0015799,C002114,S013,2026-07-08T14:10:00,WEB,COMPLETED,58121.72,2026-07-08T14:10:00
O0015800,C001613,S009,2026-07-11T16:08:00,WEB,COMPLETED,79279.36,2026-07-11T16:08:00
O0015801,C003730,S018,2026-07-09T04:36:00,STORE,COMPLETED,3408.99,2026-07-09T04:36:00
O0015802,C003080,S021,2026-07-10T00:34:00,STORE,COMPLETED,12845.98,2026-07-10T00:34:00
O0015803,C000764,S010,2026-07-13T09:46:00,WEB,COMPLETED,37857.27,2026-07-13T09:46:00
O0015804,C003171,S019,2026-07-11T02:18:00,WEB,COMPLETED,47052.95,2026-07-11T02:18:00
O0015805,C002804,S014,2026-07-11T20:16:00,WEB,COMPLETED,40055.78,2026-07-11T20:16:00
O0015806,C003798,S018,2026-07-14T00:59:00,STORE,COMPLETED,131838.61,2026-07-14T00:59:00
O0015807,C004459,S014,2026-07-10T02:56:00,STORE,COMPLETED,37637.98,2026-07-10T02:56:00
O0015808,C001334,S011,2026-07-09T17:27:00,WEB,COMPLETED,89807.96,2026-07-09T17:27:00
O0015809,C000361,S014,2026-07-11T07:15:00,STORE,COMPLETED,88671.10,2026-07-11T07:15:00
O0015810,C003927,S011,2026-07-12T06:09:00,MOBILE,COMPLETED,57585.94,2026-07-12T06:09:00
O0015811,C001669,S017,2026-07-09T05:38:00,WEB,COMPLETED,60550.96,2026-07-09T05:38:00
O0015812,C000882,S009,2026-07-11T07:56:00,WEB,COMPLETED,93647.48,2026-07-11T07:56:00
O0015813,C005106,S005,2026-07-12T11:18:00,STORE,COMPLETED,50707.43,2026-07-12T11:18:00
O0015814,C001055,S018,2026-07-13T12:24:00,MOBILE,COMPLETED,88154.41,2026-07-13T12:24:00
O0015815,C003176,S022,2026-07-13T19:57:00,STORE,COMPLETED,26998.26,2026-07-13T19:57:00
O0015816,C003124,S011,2026-07-11T22:31:00,MOBILE,COMPLETED,73744.91,2026-07-11T22:31:00
O0015817,C003645,S009,2026-07-13T21:02:00,STORE,COMPLETED,83084.42,2026-07-13T21:02:00
O0015818,C002545,S004,2026-07-11T10:28:00,STORE,COMPLETED,106278.09,2026-07-11T10:28:00
O0015819,C003080,S005,2026-07-12T06:14:00,WEB,COMPLETED,23238.76,2026-07-12T06:14:00
O0015820,C001166,S023,2026-07-09T05:00:00,WEB,COMPLETED,49302.15,2026-07-09T05:00:00
O0015821,C004927,S006,2026-07-13T23:01:00,STORE,COMPLETED,52339.57,2026-07-13T23:01:00
O0015822,C004505,S002,2026-07-10T05:12:00,STORE,COMPLETED,71813.51,2026-07-10T05:12:00
O0015823,C001375,S003,2026-07-09T12:50:00,STORE,COMPLETED,81521.78,2026-07-09T12:50:00
O0015824,C003661,S021,2026-07-09T01:06:00,WEB,COMPLETED,82051.92,2026-07-09T01:06:00
O0015825,C001245,S012,2026-07-11T11:27:00,WEB,COMPLETED,15724.38,2026-07-11T11:27:00
O0015826,C002350,S008,2026-07-13T18:40:00,MOBILE,COMPLETED,212440.49,2026-07-13T18:40:00
O0015827,C002215,S020,2026-07-10T21:55:00,WEB,COMPLETED,6148.99,2026-07-10T21:55:00
O0015828,C002608,S022,2026-07-13T05:20:00,STORE,COMPLETED,11037.08,2026-07-13T05:20:00
O0015829,C003472,S002,2026-07-12T00:54:00,MOBILE,COMPLETED,116343.21,2026-07-12T00:54:00
O0015830,C004527,S013,2026-07-12T17:44:00,STORE,COMPLETED,65051.31,2026-07-12T17:44:00
O0015831,C000329,S021,2026-07-13T08:56:00,MOBILE,COMPLETED,192272.36,2026-07-13T08:56:00
O0015832,C004944,S019,2026-07-13T15:10:00,WEB,COMPLETED,107991.94,2026-07-13T15:10:00
O0015833,C000178,S004,2026-07-13T00:15:00,STORE,COMPLETED,32755.97,2026-07-13T00:15:00
O0015834,C001243,S022,2026-07-14T00:35:00,STORE,COMPLETED,59359.88,2026-07-14T00:35:00
O0015835,C002391,S015,2026-07-08T09:00:00,MOBILE,COMPLETED,64725.73,2026-07-08T09:00:00
O0015836,C002456,S025,2026-07-12T07:34:00,MOBILE,COMPLETED,33079.96,2026-07-12T07:34:00
O0015837,C001616,S019,2026-07-13T10:07:00,STORE,COMPLETED,126502.72,2026-07-13T10:07:00
O0015838,C002448,S017,2026-07-14T01:42:00,STORE,COMPLETED,101154.66,2026-07-14T01:42:00
O0015839,C001250,S023,2026-07-12T12:10:00,WEB,COMPLETED,81979.50,2026-07-12T12:10:00
O0015840,C003300,S005,2026-07-09T02:02:00,WEB,COMPLETED,82495.41,2026-07-09T02:02:00
O0015841,C004147,S010,2026-07-13T19:11:00,WEB,COMPLETED,173432.48,2026-07-13T19:11:00
O0015842,C003368,S008,2026-07-13T20:58:00,WEB,COMPLETED,96918.59,2026-07-13T20:58:00
O0015843,C003855,S018,2026-07-10T20:30:00,MOBILE,COMPLETED,107703.87,2026-07-10T20:30:00
O0015844,C000631,S014,2026-07-14T01:59:00,WEB,COMPLETED,138377.19,2026-07-14T01:59:00
O0015845,C003857,S022,2026-07-08T17:23:00,MOBILE,COMPLETED,72896.97,2026-07-08T17:23:00
O0015846,C004461,S013,2026-07-11T21:47:00,MOBILE,COMPLETED,2926.99,2026-07-11T21:47:00
O0015847,C002437,S018,2026-07-08T11:36:00,STORE,COMPLETED,88837.95,2026-07-08T11:36:00
O0015848,C005056,S009,2026-07-12T20:46:00,WEB,COMPLETED,168693.29,2026-07-12T20:46:00
O0015849,C004445,S019,2026-07-13T04:45:00,STORE,COMPLETED,47327.96,2026-07-13T04:45:00
O0015850,C001738,S014,2026-07-13T02:20:00,MOBILE,COMPLETED,74107.59,2026-07-13T02:20:00
O0015851,C000103,S014,2026-07-10T07:56:00,STORE,COMPLETED,146476.07,2026-07-10T07:56:00
O0015852,C003791,S016,2026-07-09T22:20:00,WEB,COMPLETED,107443.94,2026-07-09T22:20:00
O0015853,C003836,S014,2026-07-09T19:44:00,WEB,COMPLETED,139085.37,2026-07-09T19:44:00
O0015854,C004249,S023,2026-07-13T00:11:00,MOBILE,COMPLETED,112983.38,2026-07-13T00:11:00
O0015855,C002187,S017,2026-07-12T04:43:00,MOBILE,COMPLETED,66700.94,2026-07-12T04:43:00
O0015856,C003005,S023,2026-07-11T04:25:00,MOBILE,COMPLETED,211992.97,2026-07-11T04:25:00
O0015857,C001389,S021,2026-07-14T02:27:00,WEB,COMPLETED,89776.40,2026-07-14T02:27:00
O0015858,C001619,S019,2026-07-10T03:13:00,MOBILE,COMPLETED,137190.91,2026-07-10T03:13:00
O0015859,C000106,S019,2026-07-12T05:24:00,STORE,COMPLETED,103693.19,2026-07-12T05:24:00
O0015860,C002107,S007,2026-07-12T07:09:00,STORE,COMPLETED,186670.88,2026-07-12T07:09:00
O0015861,C003592,S004,2026-07-09T12:29:00,MOBILE,COMPLETED,108830.21,2026-07-09T12:29:00
O0015862,C005047,S007,2026-07-09T23:09:00,MOBILE,COMPLETED,65347.92,2026-07-09T23:09:00
O0015863,C003597,S013,2026-07-10T07:00:00,MOBILE,COMPLETED,32666.06,2026-07-10T07:00:00
O0015864,C001882,S021,2026-07-13T21:46:00,WEB,COMPLETED,163279.89,2026-07-13T21:46:00
O0015865,C001806,S011,2026-07-13T04:49:00,WEB,COMPLETED,90891.92,2026-07-13T04:49:00
O0015866,C003274,S002,2026-07-08T20:58:00,WEB,COMPLETED,78944.12,2026-07-08T20:58:00
O0015867,C004111,S007,2026-07-10T16:53:00,STORE,COMPLETED,75921.92,2026-07-10T16:53:00
O0015868,C001843,S017,2026-07-14T06:47:00,WEB,COMPLETED,28165.88,2026-07-14T06:47:00
O0015869,C000412,S011,2026-07-08T09:45:00,MOBILE,COMPLETED,86347.02,2026-07-08T09:45:00
O0015870,C004432,S006,2026-07-14T04:04:00,STORE,COMPLETED,31195.56,2026-07-14T04:04:00
O0015871,C003768,S006,2026-07-12T15:21:00,MOBILE,COMPLETED,189241.86,2026-07-12T15:21:00
O0015872,C002499,S015,2026-07-14T06:56:00,WEB,COMPLETED,1611.98,2026-07-14T06:56:00
O0015873,C001043,S002,2026-07-13T11:35:00,MOBILE,COMPLETED,56722.17,2026-07-13T11:35:00
O0015874,C002743,S020,2026-07-10T03:35:00,STORE,COMPLETED,980.36,2026-07-10T03:35:00
O0015875,C000775,S013,2026-07-14T02:55:00,MOBILE,COMPLETED,154288.23,2026-07-14T02:55:00
O0015876,C002343,S020,2026-07-10T09:52:00,MOBILE,COMPLETED,14642.99,2026-07-10T09:52:00
O0015877,C002416,S009,2026-07-10T00:00:00,WEB,COMPLETED,93359.96,2026-07-10T00:00:00
O0015878,C004248,S011,2026-07-10T04:37:00,WEB,COMPLETED,194335.82,2026-07-10T04:37:00
O0015879,C002532,S015,2026-07-08T09:44:00,MOBILE,COMPLETED,19586.27,2026-07-08T09:44:00
O0015880,C004665,S017,2026-07-12T21:58:00,MOBILE,COMPLETED,120652.72,2026-07-12T21:58:00
O0015881,C003291,S023,2026-07-12T19:57:00,STORE,COMPLETED,57245.74,2026-07-12T19:57:00
O0015882,C002145,S010,2026-07-10T18:49:00,STORE,COMPLETED,94387.53,2026-07-10T18:49:00
O0015883,C003513,S010,2026-07-13T21:01:00,MOBILE,COMPLETED,38640.96,2026-07-13T21:01:00
O0015884,C002994,S024,2026-07-11T10:05:00,WEB,COMPLETED,47917.98,2026-07-11T10:05:00
O0015885,C001149,S012,2026-07-09T05:21:00,STORE,COMPLETED,45572.97,2026-07-09T05:21:00
O0015886,C005044,S025,2026-07-11T00:50:00,WEB,COMPLETED,92582.27,2026-07-11T00:50:00
O0015887,C002815,S023,2026-07-09T17:24:00,MOBILE,COMPLETED,4707.99,2026-07-09T17:24:00
O0015888,C004813,S022,2026-07-11T22:26:00,STORE,COMPLETED,130318.37,2026-07-11T22:26:00
O0015889,C002460,S008,2026-07-14T00:57:00,MOBILE,COMPLETED,49287.98,2026-07-14T00:57:00
O0015890,C000230,S013,2026-07-08T16:42:00,STORE,COMPLETED,66488.91,2026-07-08T16:42:00
O0015891,C001114,S016,2026-07-14T04:20:00,STORE,COMPLETED,36599.44,2026-07-14T04:20:00
O0015892,C004342,S007,2026-07-13T05:55:00,MOBILE,COMPLETED,89719.94,2026-07-13T05:55:00
O0015893,C002731,S008,2026-07-12T11:39:00,STORE,COMPLETED,81945.93,2026-07-12T11:39:00
O0015894,C000278,S001,2026-07-12T01:54:00,MOBILE,COMPLETED,21799.78,2026-07-12T01:54:00
O0015895,C000587,S023,2026-07-09T22:59:00,STORE,COMPLETED,174832.22,2026-07-09T22:59:00
O0015896,C002467,S012,2026-07-09T13:47:00,STORE,COMPLETED,9013.39,2026-07-09T13:47:00
O0015897,C000001,S007,2026-07-10T21:56:00,MOBILE,COMPLETED,55415.96,2026-07-10T21:56:00
O0015898,C002182,S025,2026-07-12T07:35:00,MOBILE,COMPLETED,47357.33,2026-07-12T07:35:00
O0015899,C004761,S004,2026-07-13T15:20:00,MOBILE,COMPLETED,95239.11,2026-07-13T15:20:00
O0015900,C004790,S019,2026-07-12T20:31:00,STORE,COMPLETED,49073.97,2026-07-12T20:31:00
O0015901,C005200,S022,2026-07-11T10:19:00,MOBILE,COMPLETED,49437.95,2026-07-11T10:19:00
O0015902,C002656,S025,2026-07-11T01:43:00,STORE,COMPLETED,47877.06,2026-07-11T01:43:00
O0015903,C000063,S009,2026-07-10T12:21:00,STORE,COMPLETED,5513.79,2026-07-10T12:21:00
O0015904,C004038,S007,2026-07-11T15:53:00,WEB,COMPLETED,78245.92,2026-07-11T15:53:00
O0015905,C002783,S011,2026-07-08T15:12:00,MOBILE,COMPLETED,28695.58,2026-07-08T15:12:00
O0015906,C004909,S014,2026-07-09T17:01:00,STORE,COMPLETED,68715.92,2026-07-09T17:01:00
O0015907,C002857,S025,2026-07-08T21:46:00,STORE,COMPLETED,131096.50,2026-07-08T21:46:00
O0015908,C003764,S010,2026-07-14T05:25:00,MOBILE,COMPLETED,31415.39,2026-07-14T05:25:00
O0015909,C001700,S024,2026-07-13T06:59:00,WEB,COMPLETED,126119.40,2026-07-13T06:59:00
O0015910,C002045,S002,2026-07-08T22:30:00,WEB,COMPLETED,56422.76,2026-07-08T22:30:00
O0015911,C003145,S003,2026-07-13T18:14:00,WEB,COMPLETED,24849.77,2026-07-13T18:14:00
O0015912,C000003,S012,2026-07-08T23:02:00,WEB,COMPLETED,125299.88,2026-07-08T23:02:00
O0015913,C002706,S013,2026-07-12T12:49:00,MOBILE,COMPLETED,56647.95,2026-07-12T12:49:00
O0015914,C001761,S021,2026-07-12T17:25:00,WEB,COMPLETED,16443.89,2026-07-12T17:25:00
O0015915,C005203,S003,2026-07-10T13:40:00,WEB,COMPLETED,109976.03,2026-07-10T13:40:00
O0015916,C004469,S015,2026-07-11T15:50:00,MOBILE,COMPLETED,27367.98,2026-07-11T15:50:00
O0015917,C004705,S003,2026-07-12T01:36:00,STORE,COMPLETED,78756.38,2026-07-12T01:36:00
O0015918,C000192,S005,2026-07-13T04:05:00,MOBILE,COMPLETED,52133.95,2026-07-13T04:05:00
O0015919,C000240,S001,2026-07-11T12:13:00,STORE,COMPLETED,86479.14,2026-07-11T12:13:00
O0015920,C003897,S016,2026-07-08T08:22:00,MOBILE,COMPLETED,69252.12,2026-07-08T08:22:00
O0015921,C004576,S019,2026-07-09T19:18:00,WEB,COMPLETED,51339.62,2026-07-09T19:18:00
O0015922,C001787,S014,2026-07-11T14:43:00,WEB,COMPLETED,34897.98,2026-07-11T14:43:00
O0015923,C000870,S017,2026-07-13T21:10:00,MOBILE,COMPLETED,40041.21,2026-07-13T21:10:00
O0015924,C004613,S020,2026-07-13T00:43:00,WEB,COMPLETED,4035.96,2026-07-13T00:43:00
O0015925,C002209,S024,2026-07-12T11:24:00,MOBILE,COMPLETED,159046.19,2026-07-12T11:24:00
O0015926,C002682,S002,2026-07-12T16:52:00,MOBILE,COMPLETED,159459.99,2026-07-12T16:52:00
O0015927,C000381,S003,2026-07-10T13:41:00,STORE,COMPLETED,141895.35,2026-07-10T13:41:00
O0015928,C003364,S007,2026-07-12T09:56:00,WEB,COMPLETED,213850.47,2026-07-12T09:56:00
O0015929,C003785,S002,2026-07-13T18:31:00,WEB,COMPLETED,85167.93,2026-07-13T18:31:00
O0015930,C002339,S021,2026-07-08T12:31:00,MOBILE,COMPLETED,232670.56,2026-07-08T12:31:00
O0015931,C002406,S020,2026-07-13T14:06:00,WEB,COMPLETED,43524.55,2026-07-13T14:06:00
O0015932,C001139,S017,2026-07-12T21:38:00,MOBILE,COMPLETED,125102.89,2026-07-12T21:38:00
O0015933,C001988,S013,2026-07-13T03:03:00,STORE,COMPLETED,86777.66,2026-07-13T03:03:00
O0015934,C002780,S023,2026-07-09T08:28:00,STORE,COMPLETED,149673.88,2026-07-09T08:28:00
O0015935,C000817,S019,2026-07-11T18:10:00,WEB,COMPLETED,81946.71,2026-07-11T18:10:00
O0015936,C001278,S009,2026-07-08T21:31:00,WEB,COMPLETED,117997.89,2026-07-08T21:31:00
O0015937,C004781,S023,2026-07-12T13:15:00,MOBILE,COMPLETED,739.99,2026-07-12T13:15:00
O0015938,C004066,S005,2026-07-12T00:14:00,STORE,COMPLETED,58636.37,2026-07-12T00:14:00
O0015939,C004915,S024,2026-07-09T02:52:00,WEB,COMPLETED,113468.04,2026-07-09T02:52:00
O0015940,C002357,S001,2026-07-10T09:48:00,STORE,COMPLETED,164446.01,2026-07-10T09:48:00
O0015941,C004340,S014,2026-07-08T18:12:00,MOBILE,COMPLETED,7464.84,2026-07-08T18:12:00
O0015942,C004419,S010,2026-07-12T00:22:00,STORE,COMPLETED,62365.75,2026-07-12T00:22:00
O0015943,C000886,S018,2026-07-09T18:39:00,WEB,COMPLETED,113919.14,2026-07-09T18:39:00
O0015944,C004446,S020,2026-07-13T18:04:00,MOBILE,COMPLETED,156430.40,2026-07-13T18:04:00
O0015945,C005147,S015,2026-07-09T14:03:00,WEB,COMPLETED,65402.74,2026-07-09T14:03:00
O0015946,C004895,S024,2026-07-14T03:41:00,MOBILE,COMPLETED,79722.32,2026-07-14T03:41:00
O0015947,C003964,S018,2026-07-09T03:15:00,MOBILE,COMPLETED,129200.56,2026-07-09T03:15:00
O0015948,C001057,S005,2026-07-13T00:04:00,WEB,COMPLETED,35171.98,2026-07-13T00:04:00
O0015949,C000916,S010,2026-07-11T13:23:00,STORE,COMPLETED,29261.63,2026-07-11T13:23:00
O0015950,C003863,S004,2026-07-08T09:18:00,MOBILE,COMPLETED,148195.90,2026-07-08T09:18:00
O0015951,C001033,S018,2026-07-10T06:38:00,WEB,COMPLETED,107601.67,2026-07-10T06:38:00
O0015952,C005092,S013,2026-07-11T15:50:00,WEB,COMPLETED,6437.16,2026-07-11T15:50:00
O0015953,C003780,S010,2026-07-12T19:08:00,STORE,COMPLETED,93438.60,2026-07-12T19:08:00
O0015954,C004503,S017,2026-07-08T21:39:00,MOBILE,COMPLETED,53158.30,2026-07-08T21:39:00
O0015955,C003372,S005,2026-07-12T08:43:00,WEB,COMPLETED,56993.96,2026-07-12T08:43:00
O0015956,C001243,S010,2026-07-09T10:45:00,WEB,COMPLETED,25894.13,2026-07-09T10:45:00
O0015957,C003264,S016,2026-07-09T23:05:00,WEB,COMPLETED,22490.28,2026-07-09T23:05:00
O0015958,C002584,S024,2026-07-10T04:00:00,MOBILE,COMPLETED,85807.74,2026-07-10T04:00:00
O0015959,C004460,S014,2026-07-08T19:36:00,STORE,COMPLETED,67703.10,2026-07-08T19:36:00
O0015960,C001148,S019,2026-07-11T02:33:00,WEB,COMPLETED,12790.99,2026-07-11T02:33:00
O0015961,C001694,S005,2026-07-12T05:34:00,WEB,COMPLETED,46777.36,2026-07-12T05:34:00
O0015962,C004870,S020,2026-07-13T08:23:00,WEB,COMPLETED,157670.52,2026-07-13T08:23:00
O0015963,C004172,S019,2026-07-10T15:36:00,MOBILE,COMPLETED,84798.00,2026-07-10T15:36:00
O0015964,C002440,S004,2026-07-09T07:13:00,WEB,COMPLETED,193663.52,2026-07-09T07:13:00
O0015965,C004894,S020,2026-07-13T11:05:00,WEB,COMPLETED,18219.91,2026-07-13T11:05:00
O0015966,C001406,S003,2026-07-09T05:10:00,STORE,COMPLETED,134982.90,2026-07-09T05:10:00
O0015967,C003160,S014,2026-07-08T11:51:00,WEB,COMPLETED,78190.76,2026-07-08T11:51:00
O0015968,C003810,S003,2026-07-09T22:34:00,STORE,COMPLETED,77451.95,2026-07-09T22:34:00
O0015969,C000483,S020,2026-07-12T14:24:00,WEB,COMPLETED,131536.91,2026-07-12T14:24:00
O0015970,C002101,S001,2026-07-09T13:54:00,STORE,COMPLETED,88453.52,2026-07-09T13:54:00
O0015971,C001238,S021,2026-07-10T06:03:00,MOBILE,COMPLETED,56775.74,2026-07-10T06:03:00
O0015972,C005182,S021,2026-07-09T19:31:00,STORE,COMPLETED,95893.14,2026-07-09T19:31:00
O0015973,C001759,S018,2026-07-12T22:59:00,STORE,COMPLETED,58143.35,2026-07-12T22:59:00
O0015974,C002423,S017,2026-07-08T17:23:00,MOBILE,COMPLETED,106738.94,2026-07-08T17:23:00
O0015975,C003370,S011,2026-07-12T02:41:00,STORE,COMPLETED,164168.90,2026-07-12T02:41:00
O0015976,C004367,S007,2026-07-14T07:40:00,WEB,COMPLETED,105183.72,2026-07-14T07:40:00
O0015977,C001028,S022,2026-07-12T01:41:00,STORE,COMPLETED,39504.34,2026-07-12T01:41:00
O0015978,C000823,S007,2026-07-11T02:09:00,MOBILE,COMPLETED,228734.57,2026-07-11T02:09:00
O0015979,C002781,S018,2026-07-11T00:55:00,STORE,COMPLETED,112089.45,2026-07-11T00:55:00
O0015980,C003326,S016,2026-07-14T03:07:00,STORE,COMPLETED,35621.96,2026-07-14T03:07:00
O0015981,C000632,S007,2026-07-12T21:06:00,WEB,COMPLETED,138522.88,2026-07-12T21:06:00
O0015982,C001557,S023,2026-07-10T18:17:00,MOBILE,COMPLETED,81803.30,2026-07-10T18:17:00
O0015983,C001523,S004,2026-07-11T20:18:00,STORE,COMPLETED,71796.00,2026-07-11T20:18:00
O0015984,C001060,S013,2026-07-12T17:13:00,MOBILE,COMPLETED,41114.17,2026-07-12T17:13:00
O0015985,C004202,S010,2026-07-13T14:26:00,MOBILE,COMPLETED,108221.90,2026-07-13T14:26:00
O0015986,C001585,S002,2026-07-08T20:26:00,MOBILE,COMPLETED,90635.60,2026-07-08T20:26:00
O0015987,C000783,S024,2026-07-13T09:10:00,MOBILE,COMPLETED,4238.94,2026-07-13T09:10:00
O0015988,C000385,S019,2026-07-13T08:51:00,STORE,COMPLETED,144353.42,2026-07-13T08:51:00
O0015989,C004362,S017,2026-07-13T14:14:00,WEB,COMPLETED,51963.46,2026-07-13T14:14:00
O0015990,C001524,S011,2026-07-11T08:10:00,STORE,COMPLETED,13725.56,2026-07-11T08:10:00
O0015991,C000754,S020,2026-07-11T22:47:00,MOBILE,COMPLETED,106405.90,2026-07-11T22:47:00
O0015992,C000589,S010,2026-07-10T05:17:00,STORE,COMPLETED,167843.92,2026-07-10T05:17:00
O0015993,C004940,S009,2026-07-12T09:09:00,WEB,COMPLETED,21838.17,2026-07-12T09:09:00
O0015994,C001049,S001,2026-07-11T12:11:00,MOBILE,COMPLETED,80729.75,2026-07-11T12:11:00
O0015995,C002773,S003,2026-07-11T22:12:00,STORE,COMPLETED,69454.47,2026-07-11T22:12:00
O0015996,C005041,S020,2026-07-13T10:00:00,MOBILE,COMPLETED,76102.82,2026-07-13T10:00:00
O0015997,C004999,S024,2026-07-11T17:10:00,WEB,COMPLETED,144276.21,2026-07-11T17:10:00
O0015998,C000623,S009,2026-07-09T12:56:00,WEB,COMPLETED,35692.96,2026-07-09T12:56:00
O0015999,C005030,S018,2026-07-09T03:09:00,STORE,COMPLETED,28750.95,2026-07-09T03:09:00
O0016000,C002903,S021,2026-07-13T23:43:00,MOBILE,COMPLETED,13787.11,2026-07-13T23:43:00
O0016001,C004033,S013,2026-07-13T20:17:00,WEB,COMPLETED,54174.49,2026-07-13T20:17:00
O0016002,C000567,S008,2026-07-12T08:49:00,MOBILE,COMPLETED,81128.53,2026-07-12T08:49:00
O0016003,C002867,S017,2026-07-10T00:45:00,MOBILE,COMPLETED,140453.44,2026-07-10T00:45:00
O0016004,C004361,S024,2026-07-10T07:21:00,STORE,COMPLETED,57950.05,2026-07-10T07:21:00
O0016005,C003453,S018,2026-07-08T18:07:00,STORE,COMPLETED,116506.12,2026-07-08T18:07:00
O0016006,C004901,S016,2026-07-12T06:58:00,MOBILE,COMPLETED,17227.29,2026-07-12T06:58:00
O0016007,C002304,S001,2026-07-11T05:49:00,STORE,COMPLETED,43170.02,2026-07-11T05:49:00
O0016008,C004978,S023,2026-07-11T00:32:00,MOBILE,COMPLETED,30506.46,2026-07-11T00:32:00
O0016009,C002520,S025,2026-07-11T16:05:00,MOBILE,COMPLETED,161417.61,2026-07-11T16:05:00
O0016010,C001334,S001,2026-07-10T18:01:00,STORE,COMPLETED,71493.85,2026-07-10T18:01:00
O0016011,C001595,S019,2026-07-09T05:30:00,MOBILE,COMPLETED,154708.10,2026-07-09T05:30:00
O0016012,C003181,S014,2026-07-09T08:10:00,STORE,COMPLETED,6488.99,2026-07-09T08:10:00
O0016013,C003135,S021,2026-07-08T22:22:00,STORE,COMPLETED,102555.23,2026-07-08T22:22:00
O0016014,C004890,S005,2026-07-09T15:00:00,MOBILE,COMPLETED,41000.41,2026-07-09T15:00:00
O0016015,C005220,S005,2026-07-13T21:07:00,WEB,COMPLETED,152174.62,2026-07-13T21:07:00
O0016016,C002090,S006,2026-07-09T19:06:00,MOBILE,COMPLETED,77889.05,2026-07-09T19:06:00
O0016017,C001874,S013,2026-07-08T22:20:00,STORE,COMPLETED,52095.94,2026-07-08T22:20:00
O0016018,C002067,S021,2026-07-11T12:10:00,WEB,COMPLETED,114269.06,2026-07-11T12:10:00
O0016019,C002238,S015,2026-07-11T01:49:00,MOBILE,COMPLETED,66993.51,2026-07-11T01:49:00
O0016020,C003482,S021,2026-07-10T21:41:00,STORE,COMPLETED,140486.51,2026-07-10T21:41:00
O0016021,C003857,S007,2026-07-08T22:18:00,MOBILE,COMPLETED,169765.90,2026-07-08T22:18:00
O0016022,C002864,S012,2026-07-11T10:50:00,STORE,COMPLETED,88067.13,2026-07-11T10:50:00
O0016023,C000237,S015,2026-07-08T12:52:00,MOBILE,COMPLETED,49809.55,2026-07-08T12:52:00
O0016024,C004665,S002,2026-07-12T05:26:00,WEB,COMPLETED,40470.17,2026-07-12T05:26:00
O0016025,C000904,S013,2026-07-09T14:45:00,STORE,COMPLETED,101768.72,2026-07-09T14:45:00
O0016026,C002066,S010,2026-07-10T16:26:00,WEB,COMPLETED,78047.80,2026-07-10T16:26:00
O0016027,C001294,S009,2026-07-13T23:12:00,STORE,COMPLETED,1031.96,2026-07-13T23:12:00
O0016028,C002721,S013,2026-07-11T03:06:00,STORE,COMPLETED,120084.79,2026-07-11T03:06:00
O0016029,C004195,S011,2026-07-11T07:31:00,STORE,COMPLETED,96504.95,2026-07-11T07:31:00
O0016030,C002023,S024,2026-07-12T04:22:00,WEB,COMPLETED,106380.71,2026-07-12T04:22:00
O0016031,C004416,S018,2026-07-12T10:05:00,MOBILE,COMPLETED,66909.91,2026-07-12T10:05:00
O0016032,C002544,S017,2026-07-08T10:36:00,WEB,COMPLETED,205692.82,2026-07-08T10:36:00
O0016033,C000493,S006,2026-07-11T13:02:00,STORE,COMPLETED,21481.98,2026-07-11T13:02:00
O0016034,C004079,S010,2026-07-11T17:55:00,WEB,COMPLETED,106675.82,2026-07-11T17:55:00
O0016035,C003818,S004,2026-07-09T22:50:00,WEB,COMPLETED,40405.95,2026-07-09T22:50:00
O0016036,C003919,S025,2026-07-13T14:41:00,MOBILE,COMPLETED,154052.32,2026-07-13T14:41:00
O0016037,C000312,S001,2026-07-08T19:07:00,MOBILE,COMPLETED,33653.97,2026-07-08T19:07:00
O0016038,C003010,S014,2026-07-11T20:58:00,MOBILE,COMPLETED,179458.12,2026-07-11T20:58:00
O0016039,C002304,S016,2026-07-13T12:40:00,MOBILE,COMPLETED,77249.52,2026-07-13T12:40:00
O0016040,C001509,S009,2026-07-12T19:50:00,WEB,COMPLETED,98358.69,2026-07-12T19:50:00
O0016041,C002398,S003,2026-07-08T21:42:00,STORE,COMPLETED,83779.96,2026-07-08T21:42:00
O0016042,C005015,S006,2026-07-11T05:55:00,WEB,COMPLETED,64226.93,2026-07-11T05:55:00
O0016043,C003334,S002,2026-07-09T20:17:00,WEB,COMPLETED,66969.39,2026-07-09T20:17:00
O0016044,C003047,S021,2026-07-11T13:51:00,WEB,COMPLETED,20475.96,2026-07-11T13:51:00
O0016045,C001225,S003,2026-07-10T21:07:00,WEB,COMPLETED,124193.88,2026-07-10T21:07:00
O0016046,C001752,S002,2026-07-11T11:36:00,MOBILE,COMPLETED,180156.27,2026-07-11T11:36:00
O0016047,C002593,S009,2026-07-09T21:58:00,STORE,COMPLETED,78201.78,2026-07-09T21:58:00
O0016048,C003887,S011,2026-07-09T03:08:00,STORE,COMPLETED,156087.10,2026-07-09T03:08:00
O0016049,C000819,S007,2026-07-10T01:43:00,WEB,COMPLETED,52906.93,2026-07-10T01:43:00
O0016050,C002394,S011,2026-07-13T16:14:00,MOBILE,COMPLETED,65916.63,2026-07-13T16:14:00
O0016051,C003416,S005,2026-07-12T19:18:00,STORE,COMPLETED,164070.22,2026-07-12T19:18:00
O0016052,C000450,S017,2026-07-11T13:01:00,MOBILE,COMPLETED,23215.96,2026-07-11T13:01:00
