order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_amount
OI00076331,O0015436,P00396,1,4301.99,0,4301.99
OI00076332,O0015437,P00072,3,9913.99,0,29741.97
OI00076333,O0015437,P00389,2,3342.99,0,6685.98
OI00076334,O0015437,P00034,2,4707.99,0,9415.98
OI00076335,O0015438,P00031,3,4296.99,0,12890.97
OI00076336,O0015439,P00280,1,13409.99,10,12068.99
OI00076337,O0015439,P00166,4,22791.99,10,82051.16
OI00076338,O0015439,P00064,3,8817.99,0,26453.97
OI00076339,O0015439,P00452,3,11973.99,0,35921.97
OI00076340,O0015439,P00027,4,3748.99,0,14995.96
OI00076341,O0015440,P00362,2,24643.99,0,49287.98
OI00076342,O0015440,P00316,2,18341.99,0,36683.98
OI00076343,O0015440,P00484,2,16357.99,0,32715.98
OI00076344,O0015440,P00232,3,6833.99,10,18451.77
OI00076345,O0015441,P00308,3,17245.99,10,46564.17
OI00076346,O0015441,P00425,1,8274.99,10,7447.49
OI00076347,O0015441,P00173,2,23750.99,0,47501.98
OI00076348,O0015441,P00058,4,7995.99,0,31983.96
OI00076349,O0015441,P00391,1,3616.99,0,3616.99
OI00076350,O0015442,P00490,4,17179.99,0,68719.96
OI00076351,O0015442,P00307,2,17108.99,0,34217.98
OI00076352,O0015442,P00132,4,18133.99,0,72535.96
OI00076353,O0015442,P00024,2,3337.99,0,6675.98
OI00076354,O0015442,P00361,3,24506.99,0,73520.97
OI00076355,O0015443,P00498,4,18275.99,10,65793.56
OI00076356,O0015443,P00151,4,20736.99,0,82947.96
OI00076357,O0015444,P00286,2,14231.99,0,28463.98
OI00076358,O0015445,P00307,2,17108.99,0,34217.98
OI00076359,O0015445,P00068,3,9365.99,15,23883.27
OI00076360,O0015445,P00011,3,1556.99,15,3970.32
OI00076361,O0015446,P00269,2,11902.99,15,20235.08
OI00076362,O0015446,P00367,2,328.99,15,559.28
OI00076363,O0015446,P00050,3,6899.99,5,19664.97
OI00076364,O0015446,P00012,3,1693.99,0,5081.97
OI00076365,O0015446,P00435,3,9644.99,10,26041.47
OI00076366,O0015447,P00435,2,9644.99,0,19289.98
OI00076367,O0015447,P00029,1,4022.99,0,4022.99
OI00076368,O0015447,P00143,3,19640.99,15,50084.52
OI00076369,O0015447,P00316,4,18341.99,5,69699.56
OI00076370,O0015447,P00224,1,5737.99,10,5164.19
OI00076371,O0015448,P00429,4,8822.99,0,35291.96
OI00076372,O0015448,P00023,1,3200.99,0,3200.99
OI00076373,O0015448,P00450,2,11699.99,10,21059.98
OI00076374,O0015448,P00244,3,8477.99,10,22890.57
OI00076375,O0015448,P00321,2,19026.99,0,38053.98
OI00076376,O0015449,P00061,4,8406.99,0,33627.96
OI00076377,O0015449,P00449,3,11562.99,0,34688.97
OI00076378,O0015449,P00382,2,2383.99,10,4291.18
OI00076379,O0015450,P00120,1,16489.99,10,14840.99
OI00076380,O0015450,P00443,1,10740.99,0,10740.99
OI00076381,O0015450,P00233,2,6970.99,10,12547.78
OI00076382,O0015451,P00068,4,9365.99,10,33717.56
OI00076383,O0015451,P00459,1,12932.99,15,10993.04
OI00076384,O0015451,P00145,2,19914.99,5,37838.48
OI00076385,O0015451,P00489,1,17042.99,0,17042.99
OI00076386,O0015452,P00193,3,1490.99,5,4249.32
OI00076387,O0015452,P00073,2,10050.99,0,20101.98
OI00076388,O0015452,P00070,2,9639.99,0,19279.98
OI00076389,O0015452,P00011,1,1556.99,0,1556.99
OI00076390,O0015452,P00084,2,11557.99,0,23115.98
OI00076391,O0015453,P00092,2,12653.99,15,21511.78
OI00076392,O0015453,P00263,3,11080.99,10,29918.67
OI00076393,O0015453,P00274,3,12587.99,0,37763.97
OI00076394,O0015453,P00318,3,18615.99,0,55847.97
OI00076395,O0015453,P00001,3,186.99,0,560.97
OI00076396,O0015454,P00261,2,10806.99,0,21613.98
OI00076397,O0015455,P00076,4,10461.99,15,35570.77
OI00076398,O0015455,P00356,3,23821.99,10,64319.37
OI00076399,O0015455,P00155,2,21284.99,0,42569.98
OI00076400,O0015455,P00025,3,3474.99,0,10424.97
OI00076401,O0015455,P00408,3,5945.99,0,17837.97
OI00076402,O0015456,P00287,4,14368.99,0,57475.96
OI00076403,O0015456,P00152,4,20873.99,10,75146.36
OI00076404,O0015457,P00336,4,21081.99,0,84327.96
OI00076405,O0015458,P00433,4,9370.99,0,37483.96
OI00076406,O0015459,P00084,3,11557.99,5,32940.27
OI00076407,O0015459,P00178,1,24435.99,15,20770.59
OI00076408,O0015459,P00064,1,8817.99,0,8817.99
OI00076409,O0015459,P00002,1,323.99,0,323.99
OI00076410,O0015460,P00495,3,17864.99,5,50915.22
OI00076411,O0015460,P00019,2,2652.99,5,5040.68
OI00076412,O0015461,P00035,4,4844.99,5,18410.96
OI00076413,O0015461,P00216,4,4641.99,0,18567.96
OI00076414,O0015461,P00242,2,8203.99,15,13946.78
OI00076415,O0015461,P00327,3,19848.99,5,56569.62
OI00076416,O0015461,P00165,3,22654.99,0,67964.97
OI00076417,O0015462,P00177,1,24298.99,0,24298.99
OI00076418,O0015463,P00104,1,14297.99,10,12868.19
OI00076419,O0015463,P00047,2,6488.99,0,12977.98
OI00076420,O0015463,P00315,2,18204.99,0,36409.98
OI00076421,O0015463,P00102,2,14023.99,0,28047.98
OI00076422,O0015464,P00352,2,23273.99,5,44220.58
OI00076423,O0015464,P00116,1,15941.99,0,15941.99
OI00076424,O0015464,P00171,2,23476.99,0,46953.98
OI00076425,O0015465,P00090,2,12379.99,0,24759.98
OI00076426,O0015465,P00119,2,16352.99,0,32705.98
OI00076427,O0015465,P00002,2,323.99,0,647.98
OI00076428,O0015465,P00178,4,24435.99,15,83082.37
OI00076429,O0015466,P00130,1,17859.99,10,16073.99
OI00076430,O0015466,P00329,3,20122.99,10,54332.07
OI00076431,O0015466,P00116,3,15941.99,15,40652.07
OI00076432,O0015466,P00282,1,13683.99,15,11631.39
OI00076433,O0015466,P00227,4,6148.99,5,23366.16
OI00076434,O0015467,P00409,1,6082.99,10,5474.69
OI00076435,O0015467,P00061,1,8406.99,5,7986.64
OI00076436,O0015467,P00117,1,16078.99,0,16078.99
OI00076437,O0015467,P00343,3,22040.99,0,66122.97
OI00076438,O0015468,P00281,2,13546.99,15,23029.88
OI00076439,O0015468,P00103,4,14160.99,0,56643.96
OI00076440,O0015468,P00188,2,805.99,0,1611.98
OI00076441,O0015468,P00281,3,13546.99,5,38608.92
OI00076442,O0015469,P00357,3,23958.99,15,61095.42
OI00076443,O0015469,P00248,2,9025.99,0,18051.98
OI00076444,O0015469,P00220,1,5189.99,0,5189.99
OI00076445,O0015469,P00010,3,1419.99,15,3620.97
OI00076446,O0015470,P00305,1,16834.99,5,15993.24
OI00076447,O0015470,P00116,2,15941.99,0,31883.98
OI00076448,O0015471,P00187,4,668.99,0,2675.96
OI00076449,O0015471,P00289,1,14642.99,0,14642.99
OI00076450,O0015471,P00126,4,17311.99,5,65785.56
OI00076451,O0015472,P00189,3,942.99,0,2828.97
OI00076452,O0015472,P00145,1,19914.99,0,19914.99
OI00076453,O0015472,P00368,1,465.99,5,442.69
OI00076454,O0015472,P00285,2,14094.99,15,23961.48
OI00076455,O0015473,P00482,4,16083.99,10,57902.36
OI00076456,O0015473,P00108,2,14845.99,10,26722.78
OI00076457,O0015473,P00209,1,3682.99,0,3682.99
OI00076458,O0015473,P00050,3,6899.99,15,17594.97
OI00076459,O0015473,P00437,1,9918.99,10,8927.09
OI00076460,O0015474,P00352,3,23273.99,0,69821.97
OI00076461,O0015474,P00224,4,5737.99,5,21804.36
OI00076462,O0015475,P00143,3,19640.99,0,58922.97
OI00076463,O0015475,P00358,2,24095.99,10,43372.78
OI00076464,O0015475,P00120,4,16489.99,5,62661.96
OI00076465,O0015475,P00128,4,17585.99,15,59792.37
OI00076466,O0015475,P00149,4,20462.99,15,69574.17
OI00076467,O0015476,P00205,1,3134.99,0,3134.99
OI00076468,O0015476,P00474,2,14987.99,5,28477.18
OI00076469,O0015476,P00499,1,18412.99,10,16571.69
OI00076470,O0015476,P00239,1,7792.99,0,7792.99
OI00076471,O0015477,P00310,2,17519.99,10,31535.98
OI00076472,O0015477,P00301,2,16286.99,10,29316.58
OI00076473,O0015477,P00348,4,22725.99,15,77268.37
OI00076474,O0015478,P00500,4,18549.99,10,66779.96
OI00076475,O0015478,P00175,3,24024.99,15,61263.72
OI00076476,O0015478,P00108,4,14845.99,0,59383.96
OI00076477,O0015478,P00237,3,7518.99,0,22556.97
OI00076478,O0015478,P00183,4,120.99,0,483.96
OI00076479,O0015479,P00465,1,13754.99,0,13754.99
OI00076480,O0015479,P00109,4,14982.99,0,59931.96
OI00076481,O0015479,P00372,1,1013.99,0,1013.99
OI00076482,O0015480,P00339,4,21492.99,10,77374.76
OI00076483,O0015480,P00043,1,5940.99,5,5643.94
OI00076484,O0015480,P00239,2,7792.99,0,15585.98
OI00076485,O0015480,P00194,3,1627.99,10,4395.57
OI00076486,O0015480,P00157,3,21558.99,10,58209.27
OI00076487,O0015481,P00287,1,14368.99,10,12932.09
OI00076488,O0015481,P00457,2,12658.99,0,25317.98
OI00076489,O0015481,P00346,1,22451.99,10,20206.79
OI00076490,O0015481,P00124,2,17037.99,0,34075.98
OI00076491,O0015481,P00247,1,8888.99,15,7555.64
OI00076492,O0015482,P00210,3,3819.99,0,11459.97
OI00076493,O0015483,P00269,1,11902.99,10,10712.69
OI00076494,O0015483,P00043,2,5940.99,5,11287.88
OI00076495,O0015483,P00123,4,16900.99,0,67603.96
OI00076496,O0015483,P00480,4,15809.99,0,63239.96
OI00076497,O0015484,P00008,2,1145.99,10,2062.78
OI00076498,O0015484,P00489,2,17042.99,15,28973.08
OI00076499,O0015484,P00218,2,4915.99,0,9831.98
OI00076500,O0015484,P00091,2,12516.99,5,23782.28
OI00076501,O0015484,P00486,4,16631.99,0,66527.96
OI00076502,O0015485,P00149,3,20462.99,0,61388.97
OI00076503,O0015485,P00236,1,7381.99,0,7381.99
OI00076504,O0015485,P00476,2,15261.99,0,30523.98
OI00076505,O0015486,P00350,2,22999.99,5,43699.98
OI00076506,O0015486,P00231,2,6696.99,0,13393.98
OI00076507,O0015486,P00113,1,15530.99,15,13201.34
OI00076508,O0015486,P00155,4,21284.99,15,72368.97
OI00076509,O0015487,P00194,1,1627.99,0,1627.99
OI00076510,O0015487,P00392,4,3753.99,0,15015.96
OI00076511,O0015487,P00181,1,24846.99,0,24846.99
OI00076512,O0015487,P00265,4,11354.99,5,43148.96
OI00076513,O0015487,P00396,3,4301.99,0,12905.97
OI00076514,O0015488,P00065,1,8954.99,0,8954.99
OI00076515,O0015488,P00013,2,1830.99,0,3661.98
OI00076516,O0015489,P00119,4,16352.99,0,65411.96
OI00076517,O0015489,P00174,3,23887.99,15,60914.37
OI00076518,O0015489,P00322,3,19163.99,5,54617.37
OI00076519,O0015490,P00499,2,18412.99,0,36825.98
OI00076520,O0015490,P00301,3,16286.99,0,48860.97
OI00076521,O0015490,P00497,2,18138.99,0,36277.98
OI00076522,O0015490,P00465,4,13754.99,15,46766.97
OI00076523,O0015491,P00301,4,16286.99,0,65147.96
OI00076524,O0015492,P00056,2,7721.99,0,15443.98
OI00076525,O0015492,P00438,1,10055.99,5,9553.19
OI00076526,O0015492,P00239,1,7792.99,15,6624.04
OI00076527,O0015492,P00175,2,24024.99,0,48049.98
OI00076528,O0015492,P00185,3,394.99,0,1184.97
OI00076529,O0015493,P00338,2,21355.99,0,42711.98
OI00076530,O0015493,P00186,4,531.99,10,1915.16
OI00076531,O0015494,P00378,1,1835.99,15,1560.59
OI00076532,O0015494,P00232,4,6833.99,15,23235.57
OI00076533,O0015495,P00422,3,7863.99,5,22412.37
OI00076534,O0015496,P00406,1,5671.99,0,5671.99
OI00076535,O0015496,P00400,2,4849.99,0,9699.98
OI00076536,O0015497,P00405,3,5534.99,10,14944.47
OI00076537,O0015497,P00249,4,9162.99,10,32986.76
OI00076538,O0015497,P00388,2,3205.99,0,6411.98
OI00076539,O0015498,P00122,4,16763.99,10,60350.36
OI00076540,O0015498,P00143,2,19640.99,10,35353.78
OI00076541,O0015498,P00017,4,2378.99,5,9040.16
OI00076542,O0015499,P00205,4,3134.99,0,12539.96
OI00076543,O0015500,P00388,2,3205.99,0,6411.98
OI00076544,O0015500,P00395,1,4164.99,15,3540.24
OI00076545,O0015500,P00018,2,2515.99,0,5031.98
OI00076546,O0015500,P00335,2,20944.99,0,41889.98
OI00076547,O0015501,P00331,1,20396.99,0,20396.99
OI00076548,O0015501,P00239,3,7792.99,0,23378.97
OI00076549,O0015501,P00346,4,22451.99,10,80827.16
OI00076550,O0015502,P00382,3,2383.99,0,7151.97
OI00076551,O0015502,P00202,3,2723.99,10,7354.77
OI00076552,O0015502,P00044,4,6077.99,0,24311.96
OI00076553,O0015502,P00431,2,9096.99,0,18193.98
OI00076554,O0015502,P00471,1,14576.99,5,13848.14
OI00076555,O0015503,P00455,4,12384.99,5,47062.96
OI00076556,O0015503,P00498,1,18275.99,15,15534.59
OI00076557,O0015503,P00325,2,19574.99,15,33277.48
OI00076558,O0015503,P00083,3,11420.99,0,34262.97
OI00076559,O0015503,P00197,2,2038.99,15,3466.28
OI00076560,O0015504,P00028,2,3885.99,0,7771.98
OI00076561,O0015505,P00053,3,7310.99,0,21932.97
OI00076562,O0015505,P00444,3,10877.99,0,32633.97
OI00076563,O0015506,P00143,2,19640.99,0,39281.98
OI00076564,O0015506,P00066,3,9091.99,15,23184.57
OI00076565,O0015506,P00156,1,21421.99,10,19279.79
OI00076566,O0015506,P00140,1,19229.99,0,19229.99
OI00076567,O0015506,P00487,1,16768.99,15,14253.64
OI00076568,O0015507,P00240,4,7929.99,0,31719.96
OI00076569,O0015507,P00445,3,11014.99,15,28088.22
OI00076570,O0015507,P00305,2,16834.99,0,33669.98
OI00076571,O0015508,P00324,3,19437.99,0,58313.97
OI00076572,O0015508,P00139,3,19092.99,0,57278.97
OI00076573,O0015508,P00358,4,24095.99,10,86745.56
OI00076574,O0015508,P00080,4,11009.99,15,37433.97
OI00076575,O0015509,P00172,3,23613.99,0,70841.97
OI00076576,O0015510,P00101,2,13886.99,0,27773.98
OI00076577,O0015510,P00175,2,24024.99,15,40842.48
OI00076578,O0015510,P00351,3,23136.99,5,65940.42
OI00076579,O0015511,P00037,2,5118.99,0,10237.98
OI00076580,O0015511,P00420,2,7589.99,15,12902.98
OI00076581,O0015511,P00368,1,465.99,0,465.99
OI00076582,O0015511,P00330,3,20259.99,10,54701.97
OI00076583,O0015512,P00382,1,2383.99,15,2026.39
OI00076584,O0015512,P00046,3,6351.99,0,19055.97
OI00076585,O0015513,P00202,2,2723.99,5,5175.58
OI00076586,O0015513,P00314,2,18067.99,5,34329.18
OI00076587,O0015514,P00329,3,20122.99,0,60368.97
OI00076588,O0015514,P00387,4,3068.99,10,11048.36
OI00076589,O0015515,P00434,3,9507.99,15,24245.37
OI00076590,O0015515,P00379,3,1972.99,5,5623.02
OI00076591,O0015515,P00402,3,5123.99,0,15371.97
OI00076592,O0015515,P00500,4,18549.99,10,66779.96
OI00076593,O0015515,P00131,1,17996.99,0,17996.99
OI00076594,O0015516,P00197,1,2038.99,0,2038.99
OI00076595,O0015516,P00469,4,14302.99,15,48630.17
OI00076596,O0015516,P00191,3,1216.99,5,3468.42
OI00076597,O0015516,P00262,4,10943.99,15,37209.57
OI00076598,O0015517,P00439,1,10192.99,0,10192.99
OI00076599,O0015517,P00478,3,15535.99,0,46607.97
OI00076600,O0015517,P00358,2,24095.99,0,48191.98
OI00076601,O0015517,P00457,4,12658.99,0,50635.96
OI00076602,O0015517,P00352,3,23273.99,0,69821.97
OI00076603,O0015518,P00398,1,4575.99,0,4575.99
OI00076604,O0015519,P00056,3,7721.99,5,22007.67
OI00076605,O0015519,P00440,1,10329.99,5,9813.49
OI00076606,O0015519,P00429,1,8822.99,0,8822.99
OI00076607,O0015519,P00468,1,14165.99,5,13457.69
OI00076608,O0015520,P00041,1,5666.99,15,4816.94
OI00076609,O0015520,P00457,3,12658.99,0,37976.97
OI00076610,O0015520,P00196,4,1901.99,0,7607.96
OI00076611,O0015520,P00261,3,10806.99,0,32420.97
OI00076612,O0015520,P00228,3,6285.99,15,16029.27
OI00076613,O0015521,P00483,3,16220.99,0,48662.97
OI00076614,O0015522,P00043,3,5940.99,0,17822.97
OI00076615,O0015523,P00436,4,9781.99,5,37171.56
OI00076616,O0015523,P00488,3,16905.99,0,50717.97
OI00076617,O0015523,P00195,4,1764.99,15,6000.97
OI00076618,O0015523,P00238,4,7655.99,0,30623.96
OI00076619,O0015524,P00395,1,4164.99,0,4164.99
OI00076620,O0015524,P00285,2,14094.99,0,28189.98
OI00076621,O0015524,P00456,3,12521.99,15,31931.07
OI00076622,O0015525,P00371,1,876.99,0,876.99
OI00076623,O0015525,P00054,4,7447.99,10,26812.76
OI00076624,O0015526,P00292,1,15053.99,0,15053.99
OI00076625,O0015527,P00442,2,10603.99,15,18026.78
OI00076626,O0015528,P00390,3,3479.99,10,9395.97
OI00076627,O0015529,P00156,2,21421.99,5,40701.78
OI00076628,O0015529,P00410,2,6219.99,15,10573.98
OI00076629,O0015530,P00070,3,9639.99,0,28919.97
OI00076630,O0015530,P00291,2,14916.99,0,29833.98
OI00076631,O0015530,P00445,3,11014.99,0,33044.97
OI00076632,O0015531,P00479,1,15672.99,0,15672.99
OI00076633,O0015531,P00119,4,16352.99,0,65411.96
OI00076634,O0015531,P00205,3,3134.99,10,8464.47
OI00076635,O0015531,P00118,3,16215.99,0,48647.97
OI00076636,O0015532,P00281,3,13546.99,0,40640.97
OI00076637,O0015532,P00186,4,531.99,5,2021.56
OI00076638,O0015532,P00189,4,942.99,0,3771.96
OI00076639,O0015532,P00244,1,8477.99,0,8477.99
OI00076640,O0015533,P00139,3,19092.99,0,57278.97
OI00076641,O0015533,P00202,2,2723.99,0,5447.98
OI00076642,O0015533,P00471,4,14576.99,10,52477.16
OI00076643,O0015533,P00048,4,6625.99,5,25178.76
OI00076644,O0015533,P00281,4,13546.99,5,51478.56
OI00076645,O0015534,P00440,4,10329.99,15,35121.97
OI00076646,O0015534,P00106,3,14571.99,15,37158.57
OI00076647,O0015534,P00144,1,19777.99,15,16811.29
OI00076648,O0015535,P00159,2,21832.99,10,39299.38
OI00076649,O0015535,P00479,4,15672.99,15,53288.17
OI00076650,O0015535,P00450,1,11699.99,0,11699.99
OI00076651,O0015535,P00383,3,2520.99,0,7562.97
OI00076652,O0015535,P00024,1,3337.99,10,3004.19
OI00076653,O0015536,P00437,3,9918.99,0,29756.97
OI00076654,O0015536,P00435,2,9644.99,0,19289.98
OI00076655,O0015537,P00272,3,12313.99,0,36941.97
OI00076656,O0015538,P00157,2,21558.99,0,43117.98
OI00076657,O0015538,P00068,4,9365.99,0,37463.96
OI00076658,O0015538,P00436,4,9781.99,15,33258.77
OI00076659,O0015538,P00400,1,4849.99,0,4849.99
OI00076660,O0015539,P00204,2,2997.99,0,5995.98
OI00076661,O0015539,P00331,2,20396.99,10,36714.58
OI00076662,O0015539,P00135,4,18544.99,15,63052.97
OI00076663,O0015539,P00273,2,12450.99,15,21166.68
OI00076664,O0015540,P00474,4,14987.99,0,59951.96
OI00076665,O0015541,P00448,1,11425.99,0,11425.99
OI00076666,O0015541,P00210,3,3819.99,5,10886.97
OI00076667,O0015541,P00472,3,14713.99,10,39727.77
OI00076668,O0015542,P00354,4,23547.99,15,80063.17
OI00076669,O0015542,P00406,1,5671.99,0,5671.99
OI00076670,O0015542,P00392,2,3753.99,0,7507.98
OI00076671,O0015542,P00440,4,10329.99,0,41319.96
OI00076672,O0015542,P00056,2,7721.99,10,13899.58
OI00076673,O0015543,P00316,2,18341.99,5,34849.78
OI00076674,O0015543,P00050,4,6899.99,0,27599.96
OI00076675,O0015543,P00243,1,8340.99,0,8340.99
OI00076676,O0015544,P00497,3,18138.99,10,48975.27
OI00076677,O0015544,P00023,1,3200.99,15,2720.84
OI00076678,O0015544,P00156,4,21421.99,10,77119.16
OI00076679,O0015545,P00478,4,15535.99,15,52822.37
OI00076680,O0015545,P00374,2,1287.99,0,2575.98
OI00076681,O0015545,P00381,2,2246.99,15,3819.88
OI00076682,O0015546,P00487,4,16768.99,0,67075.96
OI00076683,O0015546,P00254,2,9847.99,10,17726.38
OI00076684,O0015546,P00252,4,9573.99,0,38295.96
OI00076685,O0015547,P00469,3,14302.99,15,36472.62
OI00076686,O0015547,P00495,3,17864.99,10,48235.47
OI00076687,O0015547,P00111,4,15256.99,10,54925.16
OI00076688,O0015547,P00458,2,12795.99,0,25591.98
OI00076689,O0015547,P00400,1,4849.99,0,4849.99
OI00076690,O0015548,P00174,4,23887.99,0,95551.96
OI00076691,O0015548,P00303,4,16560.99,0,66243.96
OI00076692,O0015548,P00012,1,1693.99,10,1524.59
OI00076693,O0015549,P00050,3,6899.99,0,20699.97
OI00076694,O0015549,P00424,4,8137.99,0,32551.96
OI00076695,O0015549,P00281,2,13546.99,0,27093.98
OI00076696,O0015550,P00170,3,23339.99,15,59516.97
OI00076697,O0015550,P00463,4,13480.99,10,48531.56
OI00076698,O0015550,P00467,3,14028.99,0,42086.97
OI00076699,O0015551,P00150,2,20599.99,0,41199.98
OI00076700,O0015551,P00092,3,12653.99,10,34165.77
OI00076701,O0015551,P00123,4,16900.99,5,64223.76
OI00076702,O0015551,P00002,2,323.99,10,583.18
OI00076703,O0015551,P00008,4,1145.99,15,3896.37
OI00076704,O0015552,P00039,1,5392.99,5,5123.34
OI00076705,O0015553,P00430,2,8959.99,10,16127.98
OI00076706,O0015553,P00306,1,16971.99,5,16123.39
OI00076707,O0015553,P00072,1,9913.99,15,8426.89
OI00076708,O0015554,P00231,2,6696.99,5,12724.28
OI00076709,O0015554,P00361,2,24506.99,0,49013.98
OI00076710,O0015555,P00160,4,21969.99,0,87879.96
OI00076711,O0015555,P00293,1,15190.99,0,15190.99
OI00076712,O0015555,P00059,3,8132.99,0,24398.97
OI00076713,O0015555,P00032,4,4433.99,0,17735.96
OI00076714,O0015555,P00358,3,24095.99,10,65059.17
OI00076715,O0015556,P00165,1,22654.99,5,21522.24
OI00076716,O0015556,P00464,2,13617.99,5,25874.18
OI00076717,O0015556,P00028,4,3885.99,0,15543.96
OI00076718,O0015557,P00329,2,20122.99,0,40245.98
OI00076719,O0015557,P00070,1,9639.99,5,9157.99
OI00076720,O0015557,P00151,1,20736.99,0,20736.99
OI00076721,O0015558,P00300,2,16149.99,0,32299.98
OI00076722,O0015558,P00483,4,16220.99,0,64883.96
OI00076723,O0015559,P00406,1,5671.99,0,5671.99
OI00076724,O0015560,P00316,4,18341.99,10,66031.16
OI00076725,O0015560,P00066,1,9091.99,5,8637.39
OI00076726,O0015560,P00209,3,3682.99,0,11048.97
OI00076727,O0015561,P00161,3,22106.99,0,66320.97
OI00076728,O0015561,P00147,4,20188.99,5,76718.16
OI00076729,O0015561,P00073,4,10050.99,0,40203.96
OI00076730,O0015562,P00224,4,5737.99,0,22951.96
OI00076731,O0015562,P00375,3,1424.99,0,4274.97
OI00076732,O0015563,P00294,4,15327.99,0,61311.96
OI00076733,O0015563,P00438,1,10055.99,10,9050.39
OI00076734,O0015563,P00063,3,8680.99,0,26042.97
OI00076735,O0015564,P00263,2,11080.99,15,18837.68
OI00076736,O0015564,P00215,1,4504.99,0,4504.99
OI00076737,O0015564,P00163,2,22380.99,0,44761.98
OI00076738,O0015565,P00235,3,7244.99,10,19561.47
OI00076739,O0015565,P00170,1,23339.99,0,23339.99
OI00076740,O0015565,P00101,3,13886.99,10,37494.87
OI00076741,O0015566,P00331,2,20396.99,5,38754.28
OI00076742,O0015566,P00069,3,9502.99,5,27083.52
OI00076743,O0015566,P00035,2,4844.99,0,9689.98
OI00076744,O0015567,P00137,3,18818.99,0,56456.97
OI00076745,O0015567,P00479,4,15672.99,0,62691.96
OI00076746,O0015567,P00474,3,14987.99,5,42715.77
OI00076747,O0015567,P00352,3,23273.99,5,66330.87
OI00076748,O0015568,P00373,3,1150.99,5,3280.32
OI00076749,O0015568,P00330,3,20259.99,0,60779.97
OI00076750,O0015568,P00405,1,5534.99,0,5534.99
OI00076751,O0015568,P00083,4,11420.99,0,45683.96
OI00076752,O0015568,P00358,3,24095.99,10,65059.17
OI00076753,O0015569,P00256,2,10121.99,10,18219.58
OI00076754,O0015569,P00154,2,21147.99,0,42295.98
OI00076755,O0015569,P00223,1,5600.99,0,5600.99
OI00076756,O0015569,P00236,4,7381.99,0,29527.96
OI00076757,O0015569,P00132,2,18133.99,15,30827.78
OI00076758,O0015570,P00243,3,8340.99,0,25022.97
OI00076759,O0015571,P00202,4,2723.99,15,9261.57
OI00076760,O0015571,P00004,3,597.99,0,1793.97
OI00076761,O0015571,P00402,4,5123.99,0,20495.96
OI00076762,O0015571,P00434,3,9507.99,15,24245.37
OI00076763,O0015572,P00141,3,19366.99,0,58100.97
OI00076764,O0015572,P00078,3,10735.99,0,32207.97
OI00076765,O0015572,P00003,1,460.99,0,460.99
OI00076766,O0015572,P00327,2,19848.99,5,37713.08
OI00076767,O0015573,P00216,4,4641.99,0,18567.96
OI00076768,O0015574,P00274,1,12587.99,0,12587.99
OI00076769,O0015575,P00491,2,17316.99,0,34633.98
OI00076770,O0015575,P00149,2,20462.99,15,34787.08
OI00076771,O0015576,P00326,2,19711.99,15,33510.38
OI00076772,O0015577,P00219,1,5052.99,0,5052.99
OI00076773,O0015577,P00274,4,12587.99,0,50351.96
OI00076774,O0015578,P00414,2,6767.99,0,13535.98
OI00076775,O0015579,P00309,1,17382.99,0,17382.99
OI00076776,O0015579,P00154,4,21147.99,0,84591.96
OI00076777,O0015579,P00490,4,17179.99,5,65283.96
OI00076778,O0015579,P00040,4,5529.99,0,22119.96
OI00076779,O0015580,P00361,4,24506.99,5,93126.56
OI00076780,O0015580,P00252,1,9573.99,0,9573.99
OI00076781,O0015580,P00102,3,14023.99,10,37864.77
OI00076782,O0015580,P00133,3,18270.99,0,54812.97
OI00076783,O0015580,P00372,4,1013.99,0,4055.96
OI00076784,O0015581,P00112,4,15393.99,0,61575.96
OI00076785,O0015581,P00149,2,20462.99,10,36833.38
OI00076786,O0015581,P00012,1,1693.99,0,1693.99
OI00076787,O0015581,P00423,1,8000.99,5,7600.94
OI00076788,O0015582,P00030,1,4159.99,0,4159.99
OI00076789,O0015582,P00485,3,16494.99,5,47010.72
OI00076790,O0015583,P00197,4,2038.99,0,8155.96
OI00076791,O0015583,P00310,1,17519.99,5,16643.99
OI00076792,O0015584,P00187,3,668.99,0,2006.97
OI00076793,O0015584,P00138,4,18955.99,15,64450.37
OI00076794,O0015584,P00396,2,4301.99,10,7743.58
OI00076795,O0015584,P00253,4,9710.99,0,38843.96
OI00076796,O0015584,P00305,3,16834.99,0,50504.97
OI00076797,O0015585,P00475,3,15124.99,0,45374.97
OI00076798,O0015585,P00204,2,2997.99,10,5396.38
OI00076799,O0015585,P00150,3,20599.99,0,61799.97
OI00076800,O0015585,P00407,3,5808.99,10,15684.27
OI00076801,O0015586,P00133,3,18270.99,0,54812.97
OI00076802,O0015586,P00444,4,10877.99,0,43511.96
OI00076803,O0015586,P00011,4,1556.99,0,6227.96
OI00076804,O0015586,P00094,1,12927.99,0,12927.99
OI00076805,O0015586,P00206,2,3271.99,0,6543.98
OI00076806,O0015587,P00114,4,15667.99,0,62671.96
OI00076807,O0015587,P00436,4,9781.99,0,39127.96
OI00076808,O0015587,P00245,2,8614.99,0,17229.98
OI00076809,O0015588,P00330,4,20259.99,0,81039.96
OI00076810,O0015588,P00432,2,9233.99,5,17544.58
OI00076811,O0015589,P00452,4,11973.99,0,47895.96
OI00076812,O0015589,P00476,2,15261.99,0,30523.98
