store_id,product_id,stock_quantity,reorder_level,snapshot_date
S005,P00259,134,25,2026-07-01
S005,P00260,198,25,2026-07-01
S005,P00261,111,25,2026-07-01
S005,P00262,162,25,2026-07-01
S005,P00263,280,25,2026-07-01
S005,P00264,269,25,2026-07-01
S005,P00265,136,25,2026-07-01
S005,P00266,252,25,2026-07-01
S005,P00267,120,25,2026-07-01
S005,P00268,288,25,2026-07-01
S005,P00269,169,25,2026-07-01
S005,P00270,46,25,2026-07-01
S005,P00271,133,25,2026-07-01
S005,P00272,211,25,2026-07-01
S005,P00273,147,25,2026-07-01
S005,P00274,289,25,2026-07-01
S005,P00275,177,25,2026-07-01
S005,P00276,214,25,2026-07-01
S005,P00277,286,25,2026-07-01
S005,P00278,80,25,2026-07-01
S005,P00279,236,25,2026-07-01
S005,P00280,284,25,2026-07-01
S005,P00281,285,25,2026-07-01
S005,P00282,66,25,2026-07-01
S005,P00283,210,25,2026-07-01
S005,P00284,122,25,2026-07-01
S005,P00285,240,25,2026-07-01
S005,P00286,163,25,2026-07-01
S005,P00287,32,25,2026-07-01
S005,P00288,157,25,2026-07-01
S005,P00289,279,25,2026-07-01
S005,P00290,126,25,2026-07-01
S005,P00291,163,25,2026-07-01
S005,P00292,111,25,2026-07-01
S005,P00293,164,25,2026-07-01
S005,P00294,141,25,2026-07-01
S005,P00295,167,25,2026-07-01
S005,P00296,7,25,2026-07-01
S005,P00297,37,25,2026-07-01
S005,P00298,14,25,2026-07-01
S005,P00299,124,25,2026-07-01
S005,P00300,79,25,2026-07-01
S005,P00301,194,25,2026-07-01
S005,P00302,150,25,2026-07-01
S005,P00303,48,25,2026-07-01
S005,P00304,244,25,2026-07-01
S005,P00305,231,25,2026-07-01
S005,P00306,64,25,2026-07-01
S005,P00307,170,25,2026-07-01
S005,P00308,100,25,2026-07-01
S005,P00309,51,25,2026-07-01
S005,P00310,196,25,2026-07-01
S005,P00311,221,25,2026-07-01
S005,P00312,299,25,2026-07-01
S005,P00313,191,25,2026-07-01
S005,P00314,259,25,2026-07-01
S005,P00315,192,25,2026-07-01
S005,P00316,154,25,2026-07-01
S005,P00317,53,25,2026-07-01
S005,P00318,239,25,2026-07-01
S005,P00319,59,25,2026-07-01
S005,P00320,12,25,2026-07-01
S005,P00321,182,25,2026-07-01
S005,P00322,208,25,2026-07-01
S005,P00323,236,25,2026-07-01
S005,P00324,45,25,2026-07-01
S005,P00325,37,25,2026-07-01
S005,P00326,61,25,2026-07-01
S005,P00327,193,25,2026-07-01
S005,P00328,15,25,2026-07-01
S005,P00329,131,25,2026-07-01
S005,P00330,295,25,2026-07-01
S005,P00331,28,25,2026-07-01
S005,P00332,94,25,2026-07-01
S005,P00333,170,25,2026-07-01
S005,P00334,242,25,2026-07-01
S005,P00335,285,25,2026-07-01
S005,P00336,68,25,2026-07-01
S005,P00337,281,25,2026-07-01
S005,P00338,141,25,2026-07-01
S005,P00339,294,25,2026-07-01
S005,P00340,202,25,2026-07-01
S005,P00341,159,25,2026-07-01
S005,P00342,0,25,2026-07-01
S005,P00343,64,25,2026-07-01
S005,P00344,250,25,2026-07-01
S005,P00345,125,25,2026-07-01
S005,P00346,176,25,2026-07-01
S005,P00347,103,25,2026-07-01
S005,P00348,19,25,2026-07-01
S005,P00349,193,25,2026-07-01
S005,P00350,103,25,2026-07-01
S005,P00351,219,25,2026-07-01
S005,P00352,115,25,2026-07-01
S005,P00353,182,25,2026-07-01
S005,P00354,70,25,2026-07-01
S005,P00355,117,25,2026-07-01
S005,P00356,72,25,2026-07-01
S005,P00357,290,25,2026-07-01
S005,P00358,259,25,2026-07-01
S005,P00359,72,25,2026-07-01
S005,P00360,258,25,2026-07-01
S005,P00361,6,25,2026-07-01
S005,P00362,52,25,2026-07-01
S005,P00363,230,25,2026-07-01
S005,P00364,143,25,2026-07-01
S005,P00365,291,25,2026-07-01
S005,P00366,209,25,2026-07-01
S005,P00367,253,25,2026-07-01
S005,P00368,182,25,2026-07-01
S005,P00369,163,25,2026-07-01
S005,P00370,200,25,2026-07-01
S005,P00371,80,25,2026-07-01
S005,P00372,111,25,2026-07-01
S005,P00373,57,25,2026-07-01
S005,P00374,6,25,2026-07-01
S005,P00375,95,25,2026-07-01
S005,P00376,183,25,2026-07-01
S005,P00377,103,25,2026-07-01
S005,P00378,208,25,2026-07-01
S005,P00379,278,25,2026-07-01
S005,P00380,162,25,2026-07-01
S005,P00381,210,25,2026-07-01
S005,P00382,156,25,2026-07-01
S005,P00383,274,25,2026-07-01
S005,P00384,74,25,2026-07-01
S005,P00385,290,25,2026-07-01
S005,P00386,81,25,2026-07-01
S005,P00387,142,25,2026-07-01
S005,P00388,14,25,2026-07-01
S005,P00389,224,25,2026-07-01
S005,P00390,250,25,2026-07-01
S005,P00391,83,25,2026-07-01
S005,P00392,187,25,2026-07-01
S005,P00393,129,25,2026-07-01
S005,P00394,237,25,2026-07-01
S005,P00395,284,25,2026-07-01
S005,P00396,194,25,2026-07-01
S005,P00397,243,25,2026-07-01
S005,P00398,90,25,2026-07-01
S005,P00399,149,25,2026-07-01
S005,P00400,49,25,2026-07-01
S005,P00401,286,25,2026-07-01
S005,P00402,53,25,2026-07-01
S005,P00403,187,25,2026-07-01
S005,P00404,162,25,2026-07-01
S005,P00405,186,25,2026-07-01
S005,P00406,1,25,2026-07-01
S005,P00407,138,25,2026-07-01
S005,P00408,286,25,2026-07-01
S005,P00409,61,25,2026-07-01
S005,P00410,157,25,2026-07-01
S005,P00411,159,25,2026-07-01
S005,P00412,136,25,2026-07-01
S005,P00413,228,25,2026-07-01
S005,P00414,94,25,2026-07-01
S005,P00415,210,25,2026-07-01
S005,P00416,239,25,2026-07-01
S005,P00417,170,25,2026-07-01
S005,P00418,149,25,2026-07-01
S005,P00419,269,25,2026-07-01
S005,P00420,62,25,2026-07-01
S005,P00421,208,25,2026-07-01
S005,P00422,150,25,2026-07-01
S005,P00423,129,25,2026-07-01
S005,P00424,97,25,2026-07-01
S005,P00425,292,25,2026-07-01
S005,P00426,245,25,2026-07-01
S005,P00427,147,25,2026-07-01
S005,P00428,142,25,2026-07-01
S005,P00429,162,25,2026-07-01
S005,P00430,282,25,2026-07-01
S005,P00431,106,25,2026-07-01
S005,P00432,122,25,2026-07-01
S005,P00433,81,25,2026-07-01
S005,P00434,73,25,2026-07-01
S005,P00435,263,25,2026-07-01
S005,P00436,83,25,2026-07-01
S005,P00437,285,25,2026-07-01
S005,P00438,34,25,2026-07-01
S005,P00439,69,25,2026-07-01
S005,P00440,127,25,2026-07-01
S005,P00441,216,25,2026-07-01
S005,P00442,180,25,2026-07-01
S005,P00443,215,25,2026-07-01
S005,P00444,255,25,2026-07-01
S005,P00445,250,25,2026-07-01
S005,P00446,22,25,2026-07-01
S005,P00447,254,25,2026-07-01
S005,P00448,223,25,2026-07-01
S005,P00449,227,25,2026-07-01
S005,P00450,127,25,2026-07-01
S005,P00451,33,25,2026-07-01
S005,P00452,122,25,2026-07-01
S005,P00453,20,25,2026-07-01
S005,P00454,178,25,2026-07-01
S005,P00455,87,25,2026-07-01
S005,P00456,50,25,2026-07-01
S005,P00457,279,25,2026-07-01
S005,P00458,6,25,2026-07-01
S005,P00459,16,25,2026-07-01
S005,P00460,274,25,2026-07-01
S005,P00461,49,25,2026-07-01
S005,P00462,101,25,2026-07-01
S005,P00463,257,25,2026-07-01
S005,P00464,14,25,2026-07-01
S005,P00465,190,25,2026-07-01
S005,P00466,62,25,2026-07-01
S005,P00467,123,25,2026-07-01
S005,P00468,47,25,2026-07-01
S005,P00469,32,25,2026-07-01
S005,P00470,257,25,2026-07-01
S005,P00471,200,25,2026-07-01
S005,P00472,294,25,2026-07-01
S005,P00473,37,25,2026-07-01
S005,P00474,52,25,2026-07-01
S005,P00475,276,25,2026-07-01
S005,P00476,126,25,2026-07-01
S005,P00477,36,25,2026-07-01
S005,P00478,177,25,2026-07-01
S005,P00479,53,25,2026-07-01
S005,P00480,243,25,2026-07-01
S005,P00481,240,25,2026-07-01
S005,P00482,260,25,2026-07-01
S005,P00483,272,25,2026-07-01
S005,P00484,141,25,2026-07-01
S005,P00485,3,25,2026-07-01
S005,P00486,280,25,2026-07-01
S005,P00487,60,25,2026-07-01
S005,P00488,48,25,2026-07-01
S005,P00489,183,25,2026-07-01
S005,P00490,251,25,2026-07-01
S005,P00491,90,25,2026-07-01
S005,P00492,73,25,2026-07-01
S005,P00493,56,25,2026-07-01
S005,P00494,80,25,2026-07-01
S005,P00495,115,25,2026-07-01
S005,P00496,118,25,2026-07-01
S005,P00497,109,25,2026-07-01
S005,P00498,268,25,2026-07-01
S005,P00499,170,25,2026-07-01
S005,P00500,193,25,2026-07-01
S006,P00001,197,25,2026-07-01
S006,P00002,15,25,2026-07-01
S006,P00003,98,25,2026-07-01
S006,P00004,51,25,2026-07-01
S006,P00005,248,25,2026-07-01
S006,P00006,204,25,2026-07-01
S006,P00007,66,25,2026-07-01
S006,P00008,175,25,2026-07-01
S006,P00009,122,25,2026-07-01
S006,P00010,0,25,2026-07-01
S006,P00011,239,25,2026-07-01
S006,P00012,15,25,2026-07-01
S006,P00013,231,25,2026-07-01
S006,P00014,222,25,2026-07-01
S006,P00015,44,25,2026-07-01
S006,P00016,216,25,2026-07-01
S006,P00017,36,25,2026-07-01
S006,P00018,11,25,2026-07-01
S006,P00019,253,25,2026-07-01
S006,P00020,129,25,2026-07-01
S006,P00021,231,25,2026-07-01
S006,P00022,295,25,2026-07-01
S006,P00023,224,25,2026-07-01
S006,P00024,275,25,2026-07-01
S006,P00025,140,25,2026-07-01
S006,P00026,103,25,2026-07-01
S006,P00027,179,25,2026-07-01
S006,P00028,179,25,2026-07-01
S006,P00029,296,25,2026-07-01
S006,P00030,97,25,2026-07-01
S006,P00031,201,25,2026-07-01
S006,P00032,162,25,2026-07-01
S006,P00033,148,25,2026-07-01
S006,P00034,127,25,2026-07-01
S006,P00035,243,25,2026-07-01
S006,P00036,141,25,2026-07-01
S006,P00037,273,25,2026-07-01
S006,P00038,131,25,2026-07-01
S006,P00039,14,25,2026-07-01
S006,P00040,41,25,2026-07-01
S006,P00041,180,25,2026-07-01
S006,P00042,293,25,2026-07-01
S006,P00043,9,25,2026-07-01
S006,P00044,3,25,2026-07-01
S006,P00045,219,25,2026-07-01
S006,P00046,52,25,2026-07-01
S006,P00047,78,25,2026-07-01
S006,P00048,92,25,2026-07-01
S006,P00049,77,25,2026-07-01
S006,P00050,32,25,2026-07-01
S006,P00051,111,25,2026-07-01
S006,P00052,240,25,2026-07-01
S006,P00053,164,25,2026-07-01
S006,P00054,91,25,2026-07-01
S006,P00055,188,25,2026-07-01
S006,P00056,67,25,2026-07-01
S006,P00057,263,25,2026-07-01
S006,P00058,63,25,2026-07-01
S006,P00059,115,25,2026-07-01
S006,P00060,277,25,2026-07-01
S006,P00061,97,25,2026-07-01
S006,P00062,237,25,2026-07-01
S006,P00063,276,25,2026-07-01
S006,P00064,261,25,2026-07-01
S006,P00065,244,25,2026-07-01
S006,P00066,74,25,2026-07-01
S006,P00067,62,25,2026-07-01
S006,P00068,235,25,2026-07-01
S006,P00069,152,25,2026-07-01
S006,P00070,236,25,2026-07-01
S006,P00071,172,25,2026-07-01
S006,P00072,142,25,2026-07-01
S006,P00073,155,25,2026-07-01
S006,P00074,121,25,2026-07-01
S006,P00075,189,25,2026-07-01
S006,P00076,97,25,2026-07-01
S006,P00077,219,25,2026-07-01
S006,P00078,2,25,2026-07-01
S006,P00079,38,25,2026-07-01
S006,P00080,114,25,2026-07-01
S006,P00081,240,25,2026-07-01
S006,P00082,179,25,2026-07-01
S006,P00083,292,25,2026-07-01
S006,P00084,122,25,2026-07-01
S006,P00085,18,25,2026-07-01
S006,P00086,31,25,2026-07-01
S006,P00087,114,25,2026-07-01
S006,P00088,68,25,2026-07-01
S006,P00089,269,25,2026-07-01
S006,P00090,103,25,2026-07-01
S006,P00091,284,25,2026-07-01
S006,P00092,144,25,2026-07-01
S006,P00093,27,25,2026-07-01
S006,P00094,170,25,2026-07-01
S006,P00095,120,25,2026-07-01
S006,P00096,193,25,2026-07-01
S006,P00097,180,25,2026-07-01
S006,P00098,218,25,2026-07-01
S006,P00099,15,25,2026-07-01
S006,P00100,228,25,2026-07-01
S006,P00101,228,25,2026-07-01
S006,P00102,123,25,2026-07-01
S006,P00103,272,25,2026-07-01
S006,P00104,136,25,2026-07-01
S006,P00105,125,25,2026-07-01
S006,P00106,82,25,2026-07-01
S006,P00107,45,25,2026-07-01
S006,P00108,93,25,2026-07-01
S006,P00109,233,25,2026-07-01
S006,P00110,262,25,2026-07-01
S006,P00111,283,25,2026-07-01
S006,P00112,1,25,2026-07-01
S006,P00113,116,25,2026-07-01
S006,P00114,284,25,2026-07-01
S006,P00115,38,25,2026-07-01
S006,P00116,88,25,2026-07-01
S006,P00117,9,25,2026-07-01
S006,P00118,265,25,2026-07-01
S006,P00119,272,25,2026-07-01
S006,P00120,152,25,2026-07-01
S006,P00121,30,25,2026-07-01
S006,P00122,92,25,2026-07-01
S006,P00123,84,25,2026-07-01
S006,P00124,10,25,2026-07-01
S006,P00125,227,25,2026-07-01
S006,P00126,114,25,2026-07-01
S006,P00127,138,25,2026-07-01
S006,P00128,224,25,2026-07-01
S006,P00129,189,25,2026-07-01
S006,P00130,150,25,2026-07-01
S006,P00131,297,25,2026-07-01
S006,P00132,167,25,2026-07-01
S006,P00133,108,25,2026-07-01
S006,P00134,42,25,2026-07-01
S006,P00135,263,25,2026-07-01
S006,P00136,279,25,2026-07-01
S006,P00137,50,25,2026-07-01
S006,P00138,33,25,2026-07-01
S006,P00139,138,25,2026-07-01
S006,P00140,241,25,2026-07-01
S006,P00141,240,25,2026-07-01
S006,P00142,149,25,2026-07-01
S006,P00143,52,25,2026-07-01
S006,P00144,198,25,2026-07-01
S006,P00145,84,25,2026-07-01
S006,P00146,182,25,2026-07-01
S006,P00147,86,25,2026-07-01
S006,P00148,123,25,2026-07-01
S006,P00149,203,25,2026-07-01
S006,P00150,296,25,2026-07-01
S006,P00151,154,25,2026-07-01
S006,P00152,143,25,2026-07-01
S006,P00153,229,25,2026-07-01
S006,P00154,270,25,2026-07-01
S006,P00155,242,25,2026-07-01
S006,P00156,1,25,2026-07-01
S006,P00157,21,25,2026-07-01
S006,P00158,237,25,2026-07-01
S006,P00159,242,25,2026-07-01
S006,P00160,123,25,2026-07-01
S006,P00161,35,25,2026-07-01
S006,P00162,277,25,2026-07-01
S006,P00163,269,25,2026-07-01
S006,P00164,91,25,2026-07-01
S006,P00165,196,25,2026-07-01
S006,P00166,176,25,2026-07-01
S006,P00167,136,25,2026-07-01
S006,P00168,296,25,2026-07-01
S006,P00169,195,25,2026-07-01
S006,P00170,123,25,2026-07-01
S006,P00171,108,25,2026-07-01
S006,P00172,128,25,2026-07-01
S006,P00173,70,25,2026-07-01
S006,P00174,135,25,2026-07-01
S006,P00175,152,25,2026-07-01
S006,P00176,73,25,2026-07-01
S006,P00177,246,25,2026-07-01
S006,P00178,223,25,2026-07-01
S006,P00179,137,25,2026-07-01
S006,P00180,91,25,2026-07-01
S006,P00181,165,25,2026-07-01
S006,P00182,201,25,2026-07-01
S006,P00183,211,25,2026-07-01
S006,P00184,254,25,2026-07-01
S006,P00185,104,25,2026-07-01
S006,P00186,284,25,2026-07-01
S006,P00187,231,25,2026-07-01
S006,P00188,166,25,2026-07-01
S006,P00189,193,25,2026-07-01
S006,P00190,251,25,2026-07-01
S006,P00191,83,25,2026-07-01
S006,P00192,226,25,2026-07-01
S006,P00193,246,25,2026-07-01
S006,P00194,96,25,2026-07-01
S006,P00195,67,25,2026-07-01
S006,P00196,32,25,2026-07-01
S006,P00197,35,25,2026-07-01
S006,P00198,164,25,2026-07-01
S006,P00199,92,25,2026-07-01
S006,P00200,225,25,2026-07-01
S006,P00201,12,25,2026-07-01
S006,P00202,161,25,2026-07-01
S006,P00203,223,25,2026-07-01
S006,P00204,22,25,2026-07-01
S006,P00205,134,25,2026-07-01
S006,P00206,290,25,2026-07-01
S006,P00207,229,25,2026-07-01
S006,P00208,48,25,2026-07-01
S006,P00209,11,25,2026-07-01
S006,P00210,116,25,2026-07-01
S006,P00211,213,25,2026-07-01
S006,P00212,183,25,2026-07-01
S006,P00213,173,25,2026-07-01
S006,P00214,102,25,2026-07-01
S006,P00215,101,25,2026-07-01
S006,P00216,252,25,2026-07-01
S006,P00217,139,25,2026-07-01
S006,P00218,112,25,2026-07-01
S006,P00219,259,25,2026-07-01
S006,P00220,28,25,2026-07-01
S006,P00221,25,25,2026-07-01
S006,P00222,233,25,2026-07-01
S006,P00223,54,25,2026-07-01
S006,P00224,227,25,2026-07-01
S006,P00225,219,25,2026-07-01
S006,P00226,288,25,2026-07-01
S006,P00227,27,25,2026-07-01
S006,P00228,182,25,2026-07-01
S006,P00229,175,25,2026-07-01
S006,P00230,252,25,2026-07-01
S006,P00231,15,25,2026-07-01
S006,P00232,228,25,2026-07-01
S006,P00233,18,25,2026-07-01
S006,P00234,221,25,2026-07-01
S006,P00235,182,25,2026-07-01
S006,P00236,247,25,2026-07-01
S006,P00237,13,25,2026-07-01
S006,P00238,177,25,2026-07-01
S006,P00239,238,25,2026-07-01
S006,P00240,170,25,2026-07-01
S006,P00241,89,25,2026-07-01
S006,P00242,61,25,2026-07-01
S006,P00243,107,25,2026-07-01
S006,P00244,46,25,2026-07-01
S006,P00245,32,25,2026-07-01
S006,P00246,178,25,2026-07-01
S006,P00247,7,25,2026-07-01
S006,P00248,228,25,2026-07-01
S006,P00249,121,25,2026-07-01
S006,P00250,69,25,2026-07-01
S006,P00251,207,25,2026-07-01
S006,P00252,44,25,2026-07-01
S006,P00253,30,25,2026-07-01
S006,P00254,190,25,2026-07-01
S006,P00255,65,25,2026-07-01
S006,P00256,14,25,2026-07-01
S006,P00257,184,25,2026-07-01
S006,P00258,227,25,2026-07-01
S006,P00259,179,25,2026-07-01
S006,P00260,40,25,2026-07-01
S006,P00261,55,25,2026-07-01
S006,P00262,227,25,2026-07-01
S006,P00263,270,25,2026-07-01
S006,P00264,145,25,2026-07-01
S006,P00265,173,25,2026-07-01
S006,P00266,157,25,2026-07-01
S006,P00267,251,25,2026-07-01
S006,P00268,92,25,2026-07-01
S006,P00269,195,25,2026-07-01
S006,P00270,188,25,2026-07-01
S006,P00271,132,25,2026-07-01
S006,P00272,23,25,2026-07-01
S006,P00273,85,25,2026-07-01
S006,P00274,139,25,2026-07-01
S006,P00275,297,25,2026-07-01
S006,P00276,217,25,2026-07-01
S006,P00277,67,25,2026-07-01
S006,P00278,133,25,2026-07-01
S006,P00279,231,25,2026-07-01
S006,P00280,15,25,2026-07-01
S006,P00281,158,25,2026-07-01
S006,P00282,240,25,2026-07-01
S006,P00283,7,25,2026-07-01
S006,P00284,235,25,2026-07-01
S006,P00285,95,25,2026-07-01
S006,P00286,65,25,2026-07-01
S006,P00287,293,25,2026-07-01
S006,P00288,121,25,2026-07-01
S006,P00289,115,25,2026-07-01
S006,P00290,172,25,2026-07-01
S006,P00291,126,25,2026-07-01
S006,P00292,73,25,2026-07-01
S006,P00293,281,25,2026-07-01
S006,P00294,54,25,2026-07-01
S006,P00295,194,25,2026-07-01
S006,P00296,186,25,2026-07-01
S006,P00297,238,25,2026-07-01
S006,P00298,253,25,2026-07-01
S006,P00299,264,25,2026-07-01
S006,P00300,210,25,2026-07-01
S006,P00301,7,25,2026-07-01
S006,P00302,153,25,2026-07-01
S006,P00303,298,25,2026-07-01
S006,P00304,42,25,2026-07-01
S006,P00305,139,25,2026-07-01
S006,P00306,120,25,2026-07-01
S006,P00307,283,25,2026-07-01
S006,P00308,204,25,2026-07-01
S006,P00309,224,25,2026-07-01
S006,P00310,228,25,2026-07-01
S006,P00311,122,25,2026-07-01
S006,P00312,35,25,2026-07-01
S006,P00313,29,25,2026-07-01
S006,P00314,75,25,2026-07-01
S006,P00315,152,25,2026-07-01
S006,P00316,135,25,2026-07-01
S006,P00317,202,25,2026-07-01
S006,P00318,24,25,2026-07-01
S006,P00319,98,25,2026-07-01
S006,P00320,213,25,2026-07-01
S006,P00321,70,25,2026-07-01
S006,P00322,111,25,2026-07-01
S006,P00323,181,25,2026-07-01
S006,P00324,54,25,2026-07-01
S006,P00325,195,25,2026-07-01
S006,P00326,4,25,2026-07-01
S006,P00327,44,25,2026-07-01
S006,P00328,172,25,2026-07-01
S006,P00329,122,25,2026-07-01
S006,P00330,58,25,2026-07-01
S006,P00331,206,25,2026-07-01
S006,P00332,101,25,2026-07-01
S006,P00333,208,25,2026-07-01
S006,P00334,111,25,2026-07-01
S006,P00335,106,25,2026-07-01
S006,P00336,45,25,2026-07-01
S006,P00337,111,25,2026-07-01
S006,P00338,29,25,2026-07-01
S006,P00339,226,25,2026-07-01
S006,P00340,131,25,2026-07-01
S006,P00341,156,25,2026-07-01
S006,P00342,95,25,2026-07-01
S006,P00343,194,25,2026-07-01
S006,P00344,252,25,2026-07-01
S006,P00345,47,25,2026-07-01
S006,P00346,237,25,2026-07-01
S006,P00347,107,25,2026-07-01
S006,P00348,31,25,2026-07-01
S006,P00349,136,25,2026-07-01
S006,P00350,228,25,2026-07-01
S006,P00351,223,25,2026-07-01
S006,P00352,87,25,2026-07-01
S006,P00353,161,25,2026-07-01
S006,P00354,273,25,2026-07-01
S006,P00355,49,25,2026-07-01
S006,P00356,285,25,2026-07-01
S006,P00357,154,25,2026-07-01
S006,P00358,253,25,2026-07-01
S006,P00359,18,25,2026-07-01
S006,P00360,46,25,2026-07-01
S006,P00361,189,25,2026-07-01
S006,P00362,183,25,2026-07-01
S006,P00363,87,25,2026-07-01
S006,P00364,270,25,2026-07-01
S006,P00365,16,25,2026-07-01
S006,P00366,195,25,2026-07-01
S006,P00367,41,25,2026-07-01
S006,P00368,186,25,2026-07-01
S006,P00369,84,25,2026-07-01
S006,P00370,162,25,2026-07-01
S006,P00371,242,25,2026-07-01
S006,P00372,264,25,2026-07-01
S006,P00373,110,25,2026-07-01
S006,P00374,74,25,2026-07-01
S006,P00375,114,25,2026-07-01
S006,P00376,231,25,2026-07-01
S006,P00377,46,25,2026-07-01
S006,P00378,88,25,2026-07-01
S006,P00379,217,25,2026-07-01
S006,P00380,173,25,2026-07-01
S006,P00381,47,25,2026-07-01
S006,P00382,102,25,2026-07-01
S006,P00383,235,25,2026-07-01
S006,P00384,166,25,2026-07-01
S006,P00385,210,25,2026-07-01
S006,P00386,47,25,2026-07-01
S006,P00387,93,25,2026-07-01
S006,P00388,272,25,2026-07-01
S006,P00389,184,25,2026-07-01
S006,P00390,76,25,2026-07-01
S006,P00391,259,25,2026-07-01
S006,P00392,22,25,2026-07-01
S006,P00393,6,25,2026-07-01
S006,P00394,79,25,2026-07-01
S006,P00395,48,25,2026-07-01
S006,P00396,86,25,2026-07-01
S006,P00397,157,25,2026-07-01
S006,P00398,232,25,2026-07-01
S006,P00399,83,25,2026-07-01
S006,P00400,281,25,2026-07-01
S006,P00401,17,25,2026-07-01
S006,P00402,171,25,2026-07-01
S006,P00403,116,25,2026-07-01
S006,P00404,50,25,2026-07-01
S006,P00405,127,25,2026-07-01
S006,P00406,88,25,2026-07-01
S006,P00407,179,25,2026-07-01
S006,P00408,13,25,2026-07-01
S006,P00409,252,25,2026-07-01
S006,P00410,193,25,2026-07-01
S006,P00411,73,25,2026-07-01
S006,P00412,164,25,2026-07-01
S006,P00413,168,25,2026-07-01
S006,P00414,39,25,2026-07-01
S006,P00415,23,25,2026-07-01
S006,P00416,113,25,2026-07-01
S006,P00417,5,25,2026-07-01
S006,P00418,250,25,2026-07-01
S006,P00419,266,25,2026-07-01
S006,P00420,185,25,2026-07-01
S006,P00421,277,25,2026-07-01
S006,P00422,214,25,2026-07-01
S006,P00423,152,25,2026-07-01
S006,P00424,124,25,2026-07-01
S006,P00425,196,25,2026-07-01
S006,P00426,296,25,2026-07-01
S006,P00427,257,25,2026-07-01
S006,P00428,28,25,2026-07-01
S006,P00429,0,25,2026-07-01
S006,P00430,79,25,2026-07-01
S006,P00431,163,25,2026-07-01
S006,P00432,221,25,2026-07-01
S006,P00433,222,25,2026-07-01
S006,P00434,140,25,2026-07-01
S006,P00435,43,25,2026-07-01
S006,P00436,24,25,2026-07-01
S006,P00437,203,25,2026-07-01
S006,P00438,161,25,2026-07-01
S006,P00439,207,25,2026-07-01
S006,P00440,179,25,2026-07-01
S006,P00441,262,25,2026-07-01
S006,P00442,18,25,2026-07-01
S006,P00443,111,25,2026-07-01
S006,P00444,8,25,2026-07-01
S006,P00445,71,25,2026-07-01
S006,P00446,141,25,2026-07-01
S006,P00447,13,25,2026-07-01
S006,P00448,205,25,2026-07-01
S006,P00449,251,25,2026-07-01
S006,P00450,250,25,2026-07-01
S006,P00451,138,25,2026-07-01
S006,P00452,109,25,2026-07-01
S006,P00453,188,25,2026-07-01
S006,P00454,127,25,2026-07-01
S006,P00455,104,25,2026-07-01
S006,P00456,251,25,2026-07-01
S006,P00457,91,25,2026-07-01
S006,P00458,87,25,2026-07-01
S006,P00459,266,25,2026-07-01
S006,P00460,237,25,2026-07-01
S006,P00461,135,25,2026-07-01
S006,P00462,180,25,2026-07-01
S006,P00463,293,25,2026-07-01
S006,P00464,216,25,2026-07-01
S006,P00465,82,25,2026-07-01
S006,P00466,123,25,2026-07-01
S006,P00467,24,25,2026-07-01
S006,P00468,38,25,2026-07-01
S006,P00469,30,25,2026-07-01
S006,P00470,38,25,2026-07-01
S006,P00471,61,25,2026-07-01
S006,P00472,125,25,2026-07-01
S006,P00473,101,25,2026-07-01
S006,P00474,18,25,2026-07-01
S006,P00475,180,25,2026-07-01
S006,P00476,164,25,2026-07-01
S006,P00477,207,25,2026-07-01
S006,P00478,154,25,2026-07-01
S006,P00479,138,25,2026-07-01
S006,P00480,284,25,2026-07-01
S006,P00481,129,25,2026-07-01
S006,P00482,281,25,2026-07-01
S006,P00483,186,25,2026-07-01
S006,P00484,70,25,2026-07-01
S006,P00485,35,25,2026-07-01
S006,P00486,168,25,2026-07-01
S006,P00487,176,25,2026-07-01
S006,P00488,258,25,2026-07-01
S006,P00489,19,25,2026-07-01
S006,P00490,73,25,2026-07-01
S006,P00491,253,25,2026-07-01
S006,P00492,296,25,2026-07-01
S006,P00493,213,25,2026-07-01
S006,P00494,211,25,2026-07-01
S006,P00495,19,25,2026-07-01
S006,P00496,100,25,2026-07-01
S006,P00497,55,25,2026-07-01
S006,P00498,8,25,2026-07-01
S006,P00499,218,25,2026-07-01
S006,P00500,85,25,2026-07-01
S007,P00001,259,25,2026-07-01
S007,P00002,120,25,2026-07-01
S007,P00003,269,25,2026-07-01
S007,P00004,148,25,2026-07-01
S007,P00005,283,25,2026-07-01
S007,P00006,225,25,2026-07-01
S007,P00007,10,25,2026-07-01
S007,P00008,66,25,2026-07-01
S007,P00009,190,25,2026-07-01
S007,P00010,230,25,2026-07-01
S007,P00011,240,25,2026-07-01
S007,P00012,115,25,2026-07-01
S007,P00013,239,25,2026-07-01
S007,P00014,216,25,2026-07-01
S007,P00015,263,25,2026-07-01
S007,P00016,248,25,2026-07-01
S007,P00017,298,25,2026-07-01
S007,P00018,110,25,2026-07-01
S007,P00019,256,25,2026-07-01
S007,P00020,212,25,2026-07-01
S007,P00021,1,25,2026-07-01
S007,P00022,46,25,2026-07-01
S007,P00023,62,25,2026-07-01
S007,P00024,59,25,2026-07-01
S007,P00025,270,25,2026-07-01
S007,P00026,60,25,2026-07-01
S007,P00027,3,25,2026-07-01
S007,P00028,183,25,2026-07-01
S007,P00029,146,25,2026-07-01
S007,P00030,197,25,2026-07-01
S007,P00031,59,25,2026-07-01
S007,P00032,183,25,2026-07-01
S007,P00033,51,25,2026-07-01
S007,P00034,151,25,2026-07-01
