order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_amount
OI00003344,O0001103,P00048,4,6625.99,10,23853.56
OI00003345,O0001103,P00261,2,10806.99,0,21613.98
OI00003346,O0001104,P00420,2,7589.99,15,12902.98
OI00003347,O0001105,P00170,4,23339.99,0,93359.96
OI00003348,O0001105,P00408,1,5945.99,0,5945.99
OI00003349,O0001106,P00190,3,1079.99,0,3239.97
OI00003350,O0001106,P00081,3,11146.99,0,33440.97
OI00003351,O0001106,P00246,1,8751.99,15,7439.19
OI00003352,O0001106,P00142,2,19503.99,0,39007.98
OI00003353,O0001106,P00255,4,9984.99,0,39939.96
OI00003354,O0001107,P00107,2,14708.99,5,27947.08
OI00003355,O0001108,P00057,4,7858.99,0,31435.96
OI00003356,O0001108,P00018,2,2515.99,5,4780.38
OI00003357,O0001109,P00460,2,13069.99,0,26139.98
OI00003358,O0001109,P00469,1,14302.99,0,14302.99
OI00003359,O0001109,P00027,1,3748.99,15,3186.64
OI00003360,O0001109,P00340,3,21629.99,0,64889.97
OI00003361,O0001110,P00018,2,2515.99,15,4277.18
OI00003362,O0001110,P00451,4,11836.99,0,47347.96
OI00003363,O0001110,P00088,4,12105.99,0,48423.96
OI00003364,O0001110,P00317,1,18478.99,5,17555.04
OI00003365,O0001111,P00331,4,20396.99,0,81587.96
OI00003366,O0001112,P00062,4,8543.99,5,32467.16
OI00003367,O0001112,P00360,2,24369.99,5,46302.98
OI00003368,O0001112,P00442,3,10603.99,0,31811.97
OI00003369,O0001112,P00391,1,3616.99,0,3616.99
OI00003370,O0001112,P00145,4,19914.99,0,79659.96
OI00003371,O0001113,P00383,1,2520.99,0,2520.99
OI00003372,O0001113,P00132,4,18133.99,0,72535.96
OI00003373,O0001114,P00057,3,7858.99,10,21219.27
OI00003374,O0001115,P00291,1,14916.99,0,14916.99
OI00003375,O0001115,P00138,4,18955.99,0,75823.96
OI00003376,O0001115,P00304,3,16697.99,0,50093.97
OI00003377,O0001116,P00146,1,20051.99,15,17044.19
OI00003378,O0001117,P00041,4,5666.99,0,22667.96
OI00003379,O0001118,P00207,3,3408.99,0,10226.97
OI00003380,O0001118,P00399,1,4712.99,0,4712.99
OI00003381,O0001119,P00305,3,16834.99,5,47979.72
OI00003382,O0001120,P00167,4,22928.99,0,91715.96
OI00003383,O0001120,P00157,3,21558.99,0,64676.97
OI00003384,O0001120,P00418,3,7315.99,15,18655.77
OI00003385,O0001120,P00439,2,10192.99,0,20385.98
OI00003386,O0001120,P00341,2,21766.99,15,37003.88
OI00003387,O0001121,P00345,3,22314.99,0,66944.97
OI00003388,O0001121,P00177,2,24298.99,15,41308.28
OI00003389,O0001121,P00011,2,1556.99,15,2646.88
OI00003390,O0001121,P00042,3,5803.99,0,17411.97
OI00003391,O0001122,P00155,4,21284.99,0,85139.96
OI00003392,O0001122,P00291,1,14916.99,0,14916.99
OI00003393,O0001122,P00352,1,23273.99,10,20946.59
OI00003394,O0001122,P00274,3,12587.99,10,33987.57
OI00003395,O0001123,P00451,4,11836.99,0,47347.96
OI00003396,O0001123,P00027,2,3748.99,0,7497.98
OI00003397,O0001123,P00324,2,19437.99,0,38875.98
OI00003398,O0001124,P00087,2,11968.99,10,21544.18
OI00003399,O0001125,P00460,1,13069.99,0,13069.99
OI00003400,O0001125,P00054,4,7447.99,0,29791.96
OI00003401,O0001126,P00275,1,12724.99,0,12724.99
OI00003402,O0001126,P00013,4,1830.99,5,6957.76
OI00003403,O0001127,P00288,1,14505.99,0,14505.99
OI00003404,O0001127,P00436,3,9781.99,15,24944.07
OI00003405,O0001128,P00073,1,10050.99,0,10050.99
OI00003406,O0001128,P00156,4,21421.99,0,85687.96
OI00003407,O0001128,P00094,1,12927.99,0,12927.99
OI00003408,O0001128,P00255,1,9984.99,0,9984.99
OI00003409,O0001128,P00032,2,4433.99,10,7981.18
OI00003410,O0001129,P00370,1,739.99,0,739.99
OI00003411,O0001129,P00150,2,20599.99,0,41199.98
OI00003412,O0001129,P00236,2,7381.99,0,14763.98
OI00003413,O0001129,P00217,2,4778.99,0,9557.98
OI00003414,O0001129,P00268,1,11765.99,0,11765.99
OI00003415,O0001130,P00072,1,9913.99,10,8922.59
OI00003416,O0001130,P00477,2,15398.99,0,30797.98
OI00003417,O0001130,P00279,2,13272.99,0,26545.98
OI00003418,O0001130,P00022,2,3063.99,15,5208.78
OI00003419,O0001130,P00415,1,6904.99,10,6214.49
OI00003420,O0001131,P00103,4,14160.99,5,53811.76
OI00003421,O0001131,P00070,2,9639.99,0,19279.98
OI00003422,O0001131,P00222,1,5463.99,0,5463.99
OI00003423,O0001132,P00236,4,7381.99,0,29527.96
OI00003424,O0001132,P00363,4,24780.99,0,99123.96
OI00003425,O0001133,P00348,3,22725.99,15,57951.27
OI00003426,O0001133,P00087,4,11968.99,15,40694.57
OI00003427,O0001133,P00335,4,20944.99,10,75401.96
OI00003428,O0001133,P00150,2,20599.99,0,41199.98
OI00003429,O0001134,P00021,3,2926.99,10,7902.87
OI00003430,O0001134,P00335,2,20944.99,0,41889.98
OI00003431,O0001134,P00353,2,23410.99,0,46821.98
OI00003432,O0001134,P00436,3,9781.99,0,29345.97
OI00003433,O0001134,P00208,3,3545.99,0,10637.97
OI00003434,O0001135,P00251,2,9436.99,0,18873.98
OI00003435,O0001135,P00156,2,21421.99,0,42843.98
OI00003436,O0001135,P00140,3,19229.99,5,54805.47
OI00003437,O0001135,P00035,3,4844.99,0,14534.97
OI00003438,O0001135,P00427,1,8548.99,10,7694.09
OI00003439,O0001136,P00044,1,6077.99,10,5470.19
OI00003440,O0001136,P00100,2,13749.99,5,26124.98
OI00003441,O0001136,P00462,4,13343.99,5,50707.16
OI00003442,O0001136,P00222,3,5463.99,0,16391.97
OI00003443,O0001137,P00191,1,1216.99,0,1216.99
OI00003444,O0001137,P00431,4,9096.99,15,30929.77
OI00003445,O0001137,P00476,4,15261.99,10,54943.16
OI00003446,O0001137,P00364,4,24917.99,10,89704.76
OI00003447,O0001138,P00196,1,1901.99,0,1901.99
OI00003448,O0001139,P00170,3,23339.99,10,63017.97
OI00003449,O0001139,P00432,4,9233.99,0,36935.96
OI00003450,O0001140,P00427,4,8548.99,5,32486.16
OI00003451,O0001141,P00075,4,10324.99,0,41299.96
OI00003452,O0001142,P00297,2,15738.99,0,31477.98
OI00003453,O0001142,P00438,3,10055.99,5,28659.57
OI00003454,O0001142,P00287,1,14368.99,0,14368.99
OI00003455,O0001142,P00359,2,24232.99,10,43619.38
OI00003456,O0001142,P00119,4,16352.99,0,65411.96
OI00003457,O0001143,P00340,1,21629.99,5,20548.49
OI00003458,O0001143,P00393,3,3890.99,0,11672.97
OI00003459,O0001144,P00266,1,11491.99,5,10917.39
OI00003460,O0001144,P00144,1,19777.99,0,19777.99
OI00003461,O0001145,P00196,4,1901.99,0,7607.96
OI00003462,O0001145,P00025,1,3474.99,0,3474.99
OI00003463,O0001145,P00242,1,8203.99,0,8203.99
OI00003464,O0001145,P00200,3,2449.99,0,7349.97
OI00003465,O0001146,P00321,2,19026.99,0,38053.98
OI00003466,O0001146,P00091,3,12516.99,0,37550.97
OI00003467,O0001146,P00421,3,7726.99,0,23180.97
OI00003468,O0001146,P00291,3,14916.99,5,42513.42
OI00003469,O0001147,P00292,1,15053.99,15,12795.89
OI00003470,O0001148,P00039,1,5392.99,10,4853.69
OI00003471,O0001148,P00158,1,21695.99,0,21695.99
OI00003472,O0001148,P00455,3,12384.99,0,37154.97
OI00003473,O0001148,P00398,3,4575.99,0,13727.97
OI00003474,O0001148,P00210,4,3819.99,0,15279.96
OI00003475,O0001149,P00036,4,4981.99,0,19927.96
OI00003476,O0001149,P00129,4,17722.99,0,70891.96
OI00003477,O0001149,P00055,4,7584.99,15,25788.97
OI00003478,O0001149,P00064,2,8817.99,0,17635.98
OI00003479,O0001149,P00176,1,24161.99,0,24161.99
OI00003480,O0001150,P00145,2,19914.99,5,37838.48
OI00003481,O0001151,P00406,2,5671.99,0,11343.98
OI00003482,O0001152,P00477,4,15398.99,15,52356.57
OI00003483,O0001153,P00190,2,1079.99,0,2159.98
OI00003484,O0001153,P00316,4,18341.99,0,73367.96
OI00003485,O0001153,P00336,3,21081.99,10,56921.37
OI00003486,O0001153,P00443,1,10740.99,0,10740.99
OI00003487,O0001153,P00022,1,3063.99,10,2757.59
OI00003488,O0001154,P00113,2,15530.99,5,29508.88
OI00003489,O0001154,P00087,2,11968.99,15,20347.28
OI00003490,O0001154,P00098,3,13475.99,5,38406.57
OI00003491,O0001154,P00406,2,5671.99,0,11343.98
OI00003492,O0001154,P00464,4,13617.99,10,49024.76
OI00003493,O0001155,P00337,4,21218.99,0,84875.96
OI00003494,O0001155,P00479,4,15672.99,5,59557.36
OI00003495,O0001156,P00108,4,14845.99,0,59383.96
OI00003496,O0001156,P00353,4,23410.99,0,93643.96
OI00003497,O0001156,P00321,2,19026.99,0,38053.98
OI00003498,O0001156,P00371,3,876.99,5,2499.42
OI00003499,O0001156,P00100,2,13749.99,10,24749.98
OI00003500,O0001157,P00016,4,2241.99,5,8519.56
OI00003501,O0001157,P00324,2,19437.99,5,36932.18
OI00003502,O0001158,P00454,3,12247.99,0,36743.97
OI00003503,O0001158,P00202,2,2723.99,0,5447.98
OI00003504,O0001158,P00395,4,4164.99,0,16659.96
OI00003505,O0001159,P00224,3,5737.99,0,17213.97
OI00003506,O0001159,P00263,1,11080.99,5,10526.94
OI00003507,O0001159,P00352,4,23273.99,0,93095.96
OI00003508,O0001159,P00013,4,1830.99,5,6957.76
OI00003509,O0001159,P00250,3,9299.99,5,26504.97
OI00003510,O0001160,P00432,3,9233.99,5,26316.87
OI00003511,O0001160,P00314,2,18067.99,15,30715.58
OI00003512,O0001161,P00264,1,11217.99,10,10096.19
OI00003513,O0001161,P00376,4,1561.99,0,6247.96
OI00003514,O0001162,P00011,2,1556.99,5,2958.28
OI00003515,O0001163,P00428,4,8685.99,10,31269.56
OI00003516,O0001163,P00094,2,12927.99,0,25855.98
OI00003517,O0001163,P00455,2,12384.99,0,24769.98
OI00003518,O0001163,P00113,4,15530.99,15,52805.37
OI00003519,O0001163,P00125,3,17174.99,5,48948.72
OI00003520,O0001164,P00271,2,12176.99,10,21918.58
OI00003521,O0001164,P00407,3,5808.99,0,17426.97
OI00003522,O0001164,P00168,4,23065.99,10,83037.56
OI00003523,O0001164,P00439,4,10192.99,0,40771.96
OI00003524,O0001165,P00138,4,18955.99,0,75823.96
OI00003525,O0001165,P00018,2,2515.99,5,4780.38
OI00003526,O0001165,P00224,2,5737.99,0,11475.98
OI00003527,O0001166,P00175,4,24024.99,0,96099.96
OI00003528,O0001166,P00011,4,1556.99,10,5605.16
OI00003529,O0001166,P00203,4,2860.99,0,11443.96
OI00003530,O0001167,P00278,3,13135.99,0,39407.97
OI00003531,O0001168,P00264,1,11217.99,0,11217.99
OI00003532,O0001168,P00388,4,3205.99,0,12823.96
OI00003533,O0001168,P00436,3,9781.99,0,29345.97
OI00003534,O0001168,P00170,3,23339.99,15,59516.97
OI00003535,O0001169,P00223,4,5600.99,10,20163.56
OI00003536,O0001169,P00108,2,14845.99,0,29691.98
OI00003537,O0001169,P00175,3,24024.99,5,68471.22
OI00003538,O0001169,P00098,2,13475.99,0,26951.98
OI00003539,O0001169,P00042,4,5803.99,5,22055.16
OI00003540,O0001170,P00416,2,7041.99,15,11971.38
OI00003541,O0001170,P00184,4,257.99,0,1031.96
OI00003542,O0001170,P00008,4,1145.99,15,3896.37
OI00003543,O0001170,P00324,4,19437.99,0,77751.96
OI00003544,O0001171,P00178,3,24435.99,15,62311.77
OI00003545,O0001171,P00148,2,20325.99,10,36586.78
OI00003546,O0001171,P00059,1,8132.99,10,7319.69
OI00003547,O0001171,P00441,3,10466.99,5,29830.92
OI00003548,O0001171,P00409,1,6082.99,0,6082.99
OI00003549,O0001172,P00305,4,16834.99,0,67339.96
OI00003550,O0001172,P00292,2,15053.99,0,30107.98
OI00003551,O0001172,P00330,3,20259.99,15,51662.97
OI00003552,O0001172,P00126,1,17311.99,5,16446.39
OI00003553,O0001172,P00244,4,8477.99,0,33911.96
OI00003554,O0001173,P00181,3,24846.99,15,63359.82
OI00003555,O0001173,P00264,3,11217.99,0,33653.97
OI00003556,O0001174,P00140,3,19229.99,0,57689.97
OI00003557,O0001174,P00156,3,21421.99,0,64265.97
OI00003558,O0001174,P00236,4,7381.99,0,29527.96
OI00003559,O0001174,P00152,2,20873.99,0,41747.98
OI00003560,O0001174,P00383,3,2520.99,0,7562.97
OI00003561,O0001175,P00102,3,14023.99,0,42071.97
OI00003562,O0001175,P00330,4,20259.99,5,76987.96
OI00003563,O0001175,P00255,1,9984.99,15,8487.24
OI00003564,O0001175,P00197,4,2038.99,15,6932.57
OI00003565,O0001176,P00337,3,21218.99,0,63656.97
OI00003566,O0001176,P00429,4,8822.99,15,29998.17
OI00003567,O0001177,P00016,4,2241.99,0,8967.96
OI00003568,O0001177,P00277,2,12998.99,10,23398.18
OI00003569,O0001177,P00304,4,16697.99,5,63452.36
OI00003570,O0001177,P00088,3,12105.99,0,36317.97
OI00003571,O0001177,P00258,2,10395.99,15,17673.18
OI00003572,O0001178,P00067,3,9228.99,5,26302.62
OI00003573,O0001178,P00381,4,2246.99,0,8987.96
OI00003574,O0001178,P00242,1,8203.99,5,7793.79
OI00003575,O0001178,P00142,4,19503.99,10,70214.36
OI00003576,O0001178,P00278,2,13135.99,15,22331.18
OI00003577,O0001179,P00452,4,11973.99,0,47895.96
OI00003578,O0001179,P00059,3,8132.99,15,20739.12
OI00003579,O0001179,P00013,1,1830.99,10,1647.89
OI00003580,O0001179,P00139,3,19092.99,0,57278.97
OI00003581,O0001179,P00403,3,5260.99,10,14204.67
OI00003582,O0001180,P00069,2,9502.99,0,19005.98
OI00003583,O0001180,P00091,3,12516.99,0,37550.97
OI00003584,O0001180,P00483,3,16220.99,15,41363.52
OI00003585,O0001180,P00175,3,24024.99,15,61263.72
OI00003586,O0001181,P00032,3,4433.99,0,13301.97
OI00003587,O0001181,P00074,2,10187.99,10,18338.38
OI00003588,O0001181,P00174,3,23887.99,10,64497.57
OI00003589,O0001181,P00259,4,10532.99,0,42131.96
OI00003590,O0001182,P00059,3,8132.99,10,21959.07
OI00003591,O0001183,P00354,1,23547.99,15,20015.79
OI00003592,O0001183,P00302,1,16423.99,10,14781.59
OI00003593,O0001184,P00184,2,257.99,0,515.98
OI00003594,O0001185,P00389,1,3342.99,10,3008.69
OI00003595,O0001186,P00123,2,16900.99,0,33801.98
OI00003596,O0001186,P00222,3,5463.99,0,16391.97
OI00003597,O0001186,P00033,4,4570.99,0,18283.96
OI00003598,O0001187,P00462,1,13343.99,10,12009.59
OI00003599,O0001187,P00348,3,22725.99,5,64769.07
OI00003600,O0001187,P00233,1,6970.99,10,6273.89
OI00003601,O0001188,P00086,4,11831.99,15,40228.77
OI00003602,O0001189,P00050,2,6899.99,0,13799.98
OI00003603,O0001189,P00006,1,871.99,0,871.99
OI00003604,O0001189,P00179,3,24572.99,0,73718.97
OI00003605,O0001189,P00138,1,18955.99,0,18955.99
OI00003606,O0001190,P00499,2,18412.99,0,36825.98
OI00003607,O0001190,P00472,2,14713.99,0,29427.98
OI00003608,O0001190,P00357,4,23958.99,0,95835.96
OI00003609,O0001190,P00469,4,14302.99,0,57211.96
OI00003610,O0001190,P00401,3,4986.99,0,14960.97
OI00003611,O0001191,P00003,1,460.99,0,460.99
OI00003612,O0001191,P00392,2,3753.99,5,7132.58
OI00003613,O0001191,P00466,3,13891.99,15,35424.57
OI00003614,O0001192,P00244,4,8477.99,0,33911.96
OI00003615,O0001192,P00481,4,15946.99,0,63787.96
OI00003616,O0001192,P00430,4,8959.99,10,32255.96
OI00003617,O0001192,P00388,2,3205.99,0,6411.98
OI00003618,O0001192,P00072,3,9913.99,0,29741.97
OI00003619,O0001193,P00171,2,23476.99,0,46953.98
OI00003620,O0001193,P00232,3,6833.99,0,20501.97
OI00003621,O0001194,P00057,3,7858.99,5,22398.12
OI00003622,O0001195,P00454,3,12247.99,15,31232.37
OI00003623,O0001196,P00114,2,15667.99,0,31335.98
OI00003624,O0001196,P00438,2,10055.99,15,17095.18
OI00003625,O0001196,P00324,4,19437.99,0,77751.96
OI00003626,O0001196,P00157,1,21558.99,0,21558.99
OI00003627,O0001197,P00417,4,7178.99,5,27280.16
OI00003628,O0001197,P00026,1,3611.99,0,3611.99
OI00003629,O0001197,P00178,3,24435.99,5,69642.57
OI00003630,O0001197,P00146,3,20051.99,15,51132.57
OI00003631,O0001197,P00399,2,4712.99,0,9425.98
OI00003632,O0001198,P00322,1,19163.99,0,19163.99
OI00003633,O0001198,P00357,1,23958.99,0,23958.99
OI00003634,O0001199,P00271,3,12176.99,15,31051.32
OI00003635,O0001200,P00136,1,18681.99,15,15879.69
OI00003636,O0001200,P00003,1,460.99,0,460.99
OI00003637,O0001201,P00174,3,23887.99,5,68080.77
OI00003638,O0001202,P00281,1,13546.99,0,13546.99
OI00003639,O0001202,P00016,3,2241.99,0,6725.97
OI00003640,O0001202,P00005,1,734.99,10,661.49
OI00003641,O0001203,P00033,4,4570.99,0,18283.96
OI00003642,O0001203,P00296,3,15601.99,0,46805.97
OI00003643,O0001203,P00463,3,13480.99,10,36398.67
OI00003644,O0001204,P00258,3,10395.99,5,29628.57
OI00003645,O0001205,P00113,3,15530.99,0,46592.97
OI00003646,O0001205,P00042,2,5803.99,0,11607.98
OI00003647,O0001205,P00105,3,14434.99,10,38974.47
OI00003648,O0001205,P00205,3,3134.99,10,8464.47
OI00003649,O0001206,P00354,4,23547.99,5,89482.36
OI00003650,O0001206,P00091,1,12516.99,10,11265.29
OI00003651,O0001207,P00208,3,3545.99,0,10637.97
OI00003652,O0001207,P00158,4,21695.99,5,82444.76
OI00003653,O0001207,P00250,3,9299.99,0,27899.97
OI00003654,O0001208,P00068,4,9365.99,5,35590.76
OI00003655,O0001208,P00343,3,22040.99,15,56204.52
OI00003656,O0001208,P00174,3,23887.99,15,60914.37
OI00003657,O0001208,P00488,4,16905.99,0,67623.96
OI00003658,O0001209,P00240,3,7929.99,0,23789.97
OI00003659,O0001209,P00042,1,5803.99,10,5223.59
OI00003660,O0001210,P00446,3,11151.99,10,30110.37
OI00003661,O0001210,P00101,2,13886.99,10,24996.58
OI00003662,O0001210,P00315,3,18204.99,0,54614.97
OI00003663,O0001211,P00232,4,6833.99,0,27335.96
OI00003664,O0001211,P00369,2,602.99,10,1085.38
OI00003665,O0001211,P00479,2,15672.99,10,28211.38
OI00003666,O0001212,P00200,3,2449.99,0,7349.97
OI00003667,O0001212,P00426,1,8411.99,0,8411.99
OI00003668,O0001212,P00481,4,15946.99,15,54219.77
OI00003669,O0001213,P00349,4,22862.99,0,91451.96
OI00003670,O0001213,P00463,3,13480.99,0,40442.97
OI00003671,O0001214,P00397,1,4438.99,0,4438.99
OI00003672,O0001215,P00049,4,6762.99,10,24346.76
OI00003673,O0001215,P00129,2,17722.99,0,35445.98
OI00003674,O0001215,P00151,4,20736.99,0,82947.96
OI00003675,O0001215,P00017,3,2378.99,0,7136.97
OI00003676,O0001216,P00087,4,11968.99,0,47875.96
OI00003677,O0001216,P00304,1,16697.99,5,15863.09
OI00003678,O0001216,P00226,1,6011.99,0,6011.99
OI00003679,O0001216,P00017,1,2378.99,0,2378.99
OI00003680,O0001217,P00495,4,17864.99,0,71459.96
OI00003681,O0001217,P00348,4,22725.99,0,90903.96
OI00003682,O0001217,P00136,2,18681.99,0,37363.98
OI00003683,O0001217,P00099,1,13612.99,15,11571.04
OI00003684,O0001217,P00372,2,1013.99,15,1723.78
OI00003685,O0001218,P00049,2,6762.99,0,13525.98
OI00003686,O0001218,P00236,3,7381.99,0,22145.97
OI00003687,O0001218,P00487,3,16768.99,10,45276.27
OI00003688,O0001219,P00327,3,19848.99,0,59546.97
OI00003689,O0001220,P00082,1,11283.99,0,11283.99
OI00003690,O0001220,P00268,2,11765.99,0,23531.98
OI00003691,O0001220,P00303,4,16560.99,5,62931.76
OI00003692,O0001221,P00325,1,19574.99,0,19574.99
OI00003693,O0001222,P00121,2,16626.99,0,33253.98
OI00003694,O0001222,P00125,2,17174.99,5,32632.48
OI00003695,O0001222,P00493,4,17590.99,15,59809.37
OI00003696,O0001222,P00011,4,1556.99,10,5605.16
OI00003697,O0001222,P00071,1,9776.99,0,9776.99
OI00003698,O0001223,P00301,2,16286.99,15,27687.88
OI00003699,O0001223,P00406,3,5671.99,0,17015.97
OI00003700,O0001223,P00490,3,17179.99,0,51539.97
OI00003701,O0001223,P00131,2,17996.99,0,35993.98
OI00003702,O0001223,P00298,2,15875.99,10,28576.78
OI00003703,O0001224,P00411,3,6356.99,0,19070.97
OI00003704,O0001224,P00109,4,14982.99,15,50942.17
OI00003705,O0001224,P00010,1,1419.99,0,1419.99
OI00003706,O0001224,P00022,4,3063.99,15,10417.57
OI00003707,O0001224,P00271,3,12176.99,0,36530.97
OI00003708,O0001225,P00477,2,15398.99,0,30797.98
OI00003709,O0001225,P00463,4,13480.99,10,48531.56
OI00003710,O0001226,P00174,1,23887.99,5,22693.59
OI00003711,O0001227,P00433,1,9370.99,0,9370.99
OI00003712,O0001228,P00445,4,11014.99,15,37450.97
OI00003713,O0001229,P00020,3,2789.99,0,8369.97
OI00003714,O0001230,P00021,3,2926.99,0,8780.97
OI00003715,O0001230,P00220,4,5189.99,0,20759.96
OI00003716,O0001230,P00032,4,4433.99,15,15075.57
OI00003717,O0001230,P00367,3,328.99,0,986.97
OI00003718,O0001230,P00041,2,5666.99,10,10200.58
OI00003719,O0001231,P00104,1,14297.99,0,14297.99
OI00003720,O0001231,P00071,4,9776.99,5,37152.56
OI00003721,O0001231,P00396,2,4301.99,0,8603.98
OI00003722,O0001231,P00159,4,21832.99,0,87331.96
OI00003723,O0001232,P00239,2,7792.99,0,15585.98
OI00003724,O0001232,P00320,1,18889.99,0,18889.99
OI00003725,O0001232,P00025,2,3474.99,10,6254.98
OI00003726,O0001232,P00421,4,7726.99,15,26271.77
OI00003727,O0001232,P00180,3,24709.99,0,74129.97
OI00003728,O0001233,P00430,3,8959.99,0,26879.97
OI00003729,O0001234,P00251,1,9436.99,15,8021.44
OI00003730,O0001234,P00231,4,6696.99,0,26787.96
OI00003731,O0001234,P00419,4,7452.99,0,29811.96
OI00003732,O0001235,P00022,2,3063.99,0,6127.98
OI00003733,O0001235,P00114,2,15667.99,0,31335.98
OI00003734,O0001235,P00056,2,7721.99,15,13127.38
OI00003735,O0001235,P00181,3,24846.99,15,63359.82
OI00003736,O0001236,P00062,3,8543.99,0,25631.97
OI00003737,O0001236,P00382,3,2383.99,0,7151.97
OI00003738,O0001236,P00360,3,24369.99,5,69454.47
OI00003739,O0001237,P00354,1,23547.99,15,20015.79
OI00003740,O0001237,P00023,3,3200.99,15,8162.52
OI00003741,O0001237,P00292,3,15053.99,10,40645.77
OI00003742,O0001237,P00036,4,4981.99,10,17935.16
OI00003743,O0001238,P00432,4,9233.99,0,36935.96
OI00003744,O0001239,P00276,4,12861.99,15,43730.77
OI00003745,O0001239,P00253,3,9710.99,15,24763.02
OI00003746,O0001240,P00451,2,11836.99,5,22490.28
OI00003747,O0001240,P00067,3,9228.99,0,27686.97
OI00003748,O0001240,P00238,4,7655.99,0,30623.96
OI00003749,O0001240,P00088,3,12105.99,0,36317.97
OI00003750,O0001241,P00297,1,15738.99,0,15738.99
OI00003751,O0001241,P00134,3,18407.99,0,55223.97
OI00003752,O0001241,P00261,4,10806.99,5,41066.56
OI00003753,O0001242,P00300,1,16149.99,0,16149.99
OI00003754,O0001243,P00377,1,1698.99,0,1698.99
OI00003755,O0001243,P00409,2,6082.99,0,12165.98
OI00003756,O0001243,P00162,2,22243.99,0,44487.98
OI00003757,O0001244,P00306,2,16971.99,0,33943.98
OI00003758,O0001244,P00231,2,6696.99,15,11384.88
OI00003759,O0001245,P00398,1,4575.99,0,4575.99
OI00003760,O0001245,P00171,2,23476.99,0,46953.98
OI00003761,O0001245,P00190,2,1079.99,0,2159.98
OI00003762,O0001245,P00283,2,13820.99,0,27641.98
OI00003763,O0001246,P00373,1,1150.99,0,1150.99
OI00003764,O0001246,P00473,3,14850.99,15,37870.02
OI00003765,O0001246,P00464,1,13617.99,0,13617.99
OI00003766,O0001246,P00110,1,15119.99,0,15119.99
OI00003767,O0001247,P00458,3,12795.99,0,38387.97
OI00003768,O0001247,P00326,3,19711.99,10,53222.37
OI00003769,O0001247,P00394,1,4027.99,10,3625.19
OI00003770,O0001248,P00474,4,14987.99,15,50959.17
OI00003771,O0001248,P00233,2,6970.99,0,13941.98
OI00003772,O0001248,P00237,1,7518.99,0,7518.99
OI00003773,O0001248,P00080,1,11009.99,5,10459.49
OI00003774,O0001248,P00027,3,3748.99,15,9559.92
OI00003775,O0001249,P00006,3,871.99,0,2615.97
OI00003776,O0001249,P00250,4,9299.99,0,37199.96
OI00003777,O0001249,P00263,2,11080.99,15,18837.68
OI00003778,O0001250,P00454,1,12247.99,10,11023.19
OI00003779,O0001250,P00032,2,4433.99,0,8867.98
OI00003780,O0001250,P00217,4,4778.99,0,19115.96
OI00003781,O0001250,P00164,1,22517.99,10,20266.19
OI00003782,O0001250,P00161,2,22106.99,15,37581.88
OI00003783,O0001251,P00349,4,22862.99,15,77734.17
OI00003784,O0001251,P00169,1,23202.99,15,19722.54
OI00003785,O0001252,P00077,2,10598.99,0,21197.98
OI00003786,O0001252,P00058,3,7995.99,0,23987.97
OI00003787,O0001253,P00280,3,13409.99,0,40229.97
OI00003788,O0001253,P00279,1,13272.99,0,13272.99
OI00003789,O0001254,P00398,4,4575.99,10,16473.56
OI00003790,O0001254,P00355,2,23684.99,0,47369.98
OI00003791,O0001254,P00172,3,23613.99,5,67299.87
OI00003792,O0001254,P00258,3,10395.99,0,31187.97
OI00003793,O0001254,P00135,3,18544.99,0,55634.97
OI00003794,O0001255,P00375,4,1424.99,0,5699.96
OI00003795,O0001255,P00014,2,1967.99,0,3935.98
OI00003796,O0001255,P00102,1,14023.99,0,14023.99
OI00003797,O0001256,P00291,4,14916.99,5,56684.56
OI00003798,O0001256,P00397,4,4438.99,15,15092.57
OI00003799,O0001256,P00002,3,323.99,5,923.37
OI00003800,O0001257,P00229,4,6422.99,10,23122.76
OI00003801,O0001258,P00160,2,21969.99,0,43939.98
OI00003802,O0001259,P00070,1,9639.99,0,9639.99
OI00003803,O0001259,P00392,2,3753.99,0,7507.98
OI00003804,O0001260,P00449,4,11562.99,0,46251.96
OI00003805,O0001260,P00130,4,17859.99,0,71439.96
OI00003806,O0001261,P00001,4,186.99,15,635.77
OI00003807,O0001261,P00354,3,23547.99,10,63579.57
OI00003808,O0001261,P00468,4,14165.99,5,53830.76
OI00003809,O0001261,P00150,3,20599.99,5,58709.97
OI00003810,O0001261,P00096,2,13201.99,15,22443.38
OI00003811,O0001262,P00279,3,13272.99,5,37828.02
OI00003812,O0001262,P00359,4,24232.99,0,96931.96
OI00003813,O0001262,P00072,3,9913.99,10,26767.77
OI00003814,O0001263,P00417,3,7178.99,0,21536.97
OI00003815,O0001263,P00282,3,13683.99,15,34894.17
OI00003816,O0001263,P00167,3,22928.99,15,58468.92
OI00003817,O0001263,P00439,2,10192.99,0,20385.98
OI00003818,O0001263,P00119,1,16352.99,0,16352.99
OI00003819,O0001264,P00168,3,23065.99,10,62278.17
OI00003820,O0001265,P00118,3,16215.99,15,41350.77
OI00003821,O0001265,P00268,4,11765.99,0,47063.96
OI00003822,O0001266,P00461,3,13206.99,0,39620.97
OI00003823,O0001266,P00293,3,15190.99,0,45572.97
OI00003824,O0001266,P00059,1,8132.99,5,7726.34
OI00003825,O0001266,P00176,2,24161.99,0,48323.98
