order_id,customer_id,store_id,order_timestamp,sales_channel,order_status,total_amount,updated_at
O0001360,C001790,S024,2026-07-03T07:07:00,WEB,COMPLETED,32195.75,2026-07-03T07:07:00
O0001361,C001189,S011,2026-07-06T03:01:00,STORE,COMPLETED,131365.91,2026-07-06T03:01:00
O0001362,C003806,S017,2026-07-06T08:44:00,STORE,COMPLETED,228490.85,2026-07-06T08:44:00
O0001363,C004539,S021,2026-07-05T00:33:00,WEB,COMPLETED,27225.98,2026-07-05T00:33:00
O0001364,C002900,S001,2026-07-06T05:48:00,STORE,COMPLETED,21372.37,2026-07-06T05:48:00
O0001365,C000865,S011,2026-07-06T04:46:00,MOBILE,COMPLETED,38018.41,2026-07-06T04:46:00
O0001366,C001009,S002,2026-07-05T21:22:00,MOBILE,COMPLETED,34724.17,2026-07-05T21:22:00
O0001367,C001981,S025,2026-07-04T02:21:00,STORE,COMPLETED,176395.55,2026-07-04T02:21:00
O0001368,C000829,S009,2026-07-01T18:21:00,WEB,COMPLETED,54390.44,2026-07-01T18:21:00
O0001369,C001801,S016,2026-07-02T17:45:00,WEB,COMPLETED,23951.36,2026-07-02T17:45:00
O0001370,C001959,S014,2026-07-05T07:37:00,MOBILE,COMPLETED,30720.96,2026-07-05T07:37:00
O0001371,C003520,S010,2026-07-05T22:39:00,STORE,COMPLETED,23233.93,2026-07-05T22:39:00
O0001372,C001935,S003,2026-07-04T05:40:00,WEB,COMPLETED,41889.98,2026-07-04T05:40:00
O0001373,C004369,S024,2026-07-06T07:12:00,STORE,COMPLETED,149003.85,2026-07-06T07:12:00
O0001374,C001063,S025,2026-07-02T21:11:00,STORE,COMPLETED,14302.99,2026-07-02T21:11:00
O0001375,C003033,S020,2026-07-04T13:39:00,MOBILE,COMPLETED,3867.29,2026-07-04T13:39:00
O0001376,C001153,S011,2026-07-06T20:58:00,STORE,COMPLETED,89380.79,2026-07-06T20:58:00
O0001377,C000549,S009,2026-07-05T19:28:00,STORE,COMPLETED,121888.09,2026-07-05T19:28:00
O0001378,C002727,S009,2026-07-06T01:11:00,WEB,COMPLETED,47873.19,2026-07-06T01:11:00
O0001379,C000589,S008,2026-07-04T13:34:00,STORE,COMPLETED,91396.50,2026-07-04T13:34:00
O0001380,C000187,S002,2026-07-06T14:12:00,MOBILE,COMPLETED,101783.79,2026-07-06T14:12:00
O0001381,C002972,S015,2026-07-04T16:49:00,MOBILE,COMPLETED,41581.09,2026-07-04T16:49:00
O0001382,C001615,S022,2026-07-05T15:50:00,WEB,COMPLETED,67082.32,2026-07-05T15:50:00
O0001383,C003763,S014,2026-07-03T00:50:00,WEB,COMPLETED,109585.51,2026-07-03T00:50:00
O0001384,C004392,S008,2026-07-03T02:07:00,STORE,COMPLETED,11735.17,2026-07-03T02:07:00
O0001385,C001198,S011,2026-07-03T11:21:00,WEB,COMPLETED,56867.97,2026-07-03T11:21:00
O0001386,C002376,S024,2026-07-02T20:46:00,MOBILE,COMPLETED,115292.95,2026-07-02T20:46:00
O0001387,C002850,S009,2026-07-02T16:55:00,STORE,COMPLETED,29764.94,2026-07-02T16:55:00
O0001388,C003687,S004,2026-07-02T11:07:00,STORE,COMPLETED,164862.22,2026-07-02T11:07:00
O0001389,C002301,S002,2026-07-02T06:38:00,STORE,COMPLETED,122277.44,2026-07-02T06:38:00
O0001390,C000570,S008,2026-07-06T15:32:00,STORE,COMPLETED,1282.99,2026-07-06T15:32:00
O0001391,C004608,S012,2026-07-04T11:46:00,WEB,COMPLETED,91878.53,2026-07-04T11:46:00
O0001392,C002675,S016,2026-07-06T14:59:00,MOBILE,COMPLETED,106775.34,2026-07-06T14:59:00
O0001393,C004440,S011,2026-07-06T00:14:00,WEB,COMPLETED,24370.17,2026-07-06T00:14:00
O0001394,C000888,S014,2026-07-04T17:38:00,MOBILE,COMPLETED,109073.51,2026-07-04T17:38:00
O0001395,C004261,S023,2026-07-02T21:14:00,MOBILE,COMPLETED,125567.93,2026-07-02T21:14:00
O0001396,C002638,S008,2026-07-03T05:50:00,MOBILE,COMPLETED,19584.42,2026-07-03T05:50:00
O0001397,C001418,S004,2026-07-05T03:55:00,WEB,COMPLETED,42107.76,2026-07-05T03:55:00
O0001398,C000438,S021,2026-07-06T06:53:00,STORE,COMPLETED,34549.94,2026-07-06T06:53:00
O0001399,C004040,S018,2026-07-04T09:53:00,MOBILE,COMPLETED,194261.84,2026-07-04T09:53:00
O0001400,C003279,S011,2026-07-07T01:42:00,MOBILE,COMPLETED,257425.17,2026-07-07T01:42:00
O0001401,C004387,S006,2026-07-04T04:23:00,STORE,COMPLETED,115666.06,2026-07-04T04:23:00
O0001402,C000173,S019,2026-07-01T20:35:00,STORE,COMPLETED,109227.10,2026-07-01T20:35:00
O0001403,C004511,S025,2026-07-05T13:28:00,WEB,COMPLETED,36103.96,2026-07-05T13:28:00
O0001404,C003962,S006,2026-07-03T05:42:00,STORE,COMPLETED,60163.56,2026-07-03T05:42:00
O0001405,C002462,S018,2026-07-06T12:16:00,STORE,COMPLETED,121458.90,2026-07-06T12:16:00
O0001406,C001283,S014,2026-07-05T21:47:00,STORE,COMPLETED,30916.27,2026-07-05T21:47:00
O0001407,C000162,S025,2026-07-05T11:40:00,MOBILE,COMPLETED,69944.92,2026-07-05T11:40:00
O0001408,C000552,S016,2026-07-03T03:38:00,STORE,COMPLETED,28234.97,2026-07-03T03:38:00
O0001409,C000176,S021,2026-07-01T22:49:00,WEB,COMPLETED,123922.87,2026-07-01T22:49:00
O0001410,C002989,S006,2026-07-06T11:58:00,STORE,COMPLETED,66930.56,2026-07-06T11:58:00
O0001411,C002034,S001,2026-07-05T23:57:00,STORE,COMPLETED,91317.32,2026-07-05T23:57:00
O0001412,C002722,S021,2026-07-04T17:06:00,STORE,COMPLETED,72008.87,2026-07-04T17:06:00
O0001413,C004589,S018,2026-07-01T16:19:00,WEB,COMPLETED,38327.98,2026-07-01T16:19:00
O0001414,C004388,S019,2026-07-05T12:33:00,STORE,COMPLETED,18852.74,2026-07-05T12:33:00
O0001415,C002646,S003,2026-07-06T09:07:00,WEB,COMPLETED,101855.07,2026-07-06T09:07:00
O0001416,C003696,S006,2026-07-03T07:47:00,MOBILE,COMPLETED,82203.82,2026-07-03T07:47:00
O0001417,C002467,S009,2026-07-06T17:12:00,MOBILE,COMPLETED,169630.10,2026-07-06T17:12:00
O0001418,C000174,S006,2026-07-03T06:31:00,WEB,COMPLETED,79439.91,2026-07-03T06:31:00
O0001419,C003859,S005,2026-07-01T17:10:00,MOBILE,COMPLETED,23452.75,2026-07-01T17:10:00
O0001420,C001521,S024,2026-07-04T22:41:00,STORE,COMPLETED,205689.90,2026-07-04T22:41:00
O0001421,C000550,S019,2026-07-05T06:40:00,WEB,COMPLETED,9485.97,2026-07-05T06:40:00
O0001422,C000412,S009,2026-07-03T12:37:00,WEB,COMPLETED,114466.33,2026-07-03T12:37:00
O0001423,C004781,S004,2026-07-06T15:42:00,STORE,COMPLETED,2534.68,2026-07-06T15:42:00
O0001424,C004610,S023,2026-07-02T21:53:00,WEB,COMPLETED,165049.57,2026-07-02T21:53:00
O0001425,C004586,S010,2026-07-05T06:29:00,WEB,COMPLETED,16541.37,2026-07-05T06:29:00
O0001426,C000775,S005,2026-07-04T16:23:00,MOBILE,COMPLETED,189736.24,2026-07-04T16:23:00
O0001427,C001619,S009,2026-07-01T12:23:00,MOBILE,COMPLETED,27801.95,2026-07-01T12:23:00
O0001428,C002270,S019,2026-07-01T19:54:00,STORE,COMPLETED,143148.49,2026-07-01T19:54:00
O0001429,C000910,S022,2026-07-01T08:17:00,WEB,COMPLETED,44857.02,2026-07-01T08:17:00
O0001430,C003606,S006,2026-07-05T13:49:00,WEB,COMPLETED,108516.02,2026-07-05T13:49:00
O0001431,C004368,S018,2026-07-06T09:10:00,WEB,COMPLETED,34683.97,2026-07-06T09:10:00
O0001432,C002873,S005,2026-07-02T11:51:00,MOBILE,COMPLETED,85610.96,2026-07-02T11:51:00
O0001433,C004097,S012,2026-07-03T19:13:00,STORE,COMPLETED,13415.38,2026-07-03T19:13:00
O0001434,C000496,S020,2026-07-01T22:33:00,MOBILE,COMPLETED,57838.55,2026-07-01T22:33:00
O0001435,C002273,S016,2026-07-06T21:13:00,MOBILE,COMPLETED,27707.98,2026-07-06T21:13:00
O0001436,C003906,S025,2026-07-06T15:26:00,MOBILE,COMPLETED,17362.19,2026-07-06T15:26:00
O0001437,C002912,S012,2026-07-06T19:09:00,WEB,COMPLETED,56729.67,2026-07-06T19:09:00
O0001438,C004381,S006,2026-07-04T18:47:00,MOBILE,COMPLETED,147333.97,2026-07-04T18:47:00
O0001439,C002307,S016,2026-07-03T17:33:00,STORE,COMPLETED,148110.46,2026-07-03T17:33:00
O0001440,C000760,S008,2026-07-01T23:08:00,WEB,COMPLETED,76982.18,2026-07-01T23:08:00
O0001441,C003236,S016,2026-07-02T02:02:00,STORE,COMPLETED,199310.97,2026-07-02T02:02:00
O0001442,C003127,S004,2026-07-04T09:23:00,WEB,COMPLETED,62818.95,2026-07-04T09:23:00
O0001443,C003712,S007,2026-07-06T12:28:00,WEB,COMPLETED,21506.17,2026-07-06T12:28:00
O0001444,C003318,S011,2026-07-05T12:59:00,MOBILE,COMPLETED,78907.45,2026-07-05T12:59:00
O0001445,C002398,S012,2026-07-04T11:36:00,WEB,COMPLETED,16149.99,2026-07-04T11:36:00
O0001446,C003787,S015,2026-07-07T01:16:00,STORE,COMPLETED,102224.12,2026-07-07T01:16:00
O0001447,C004522,S020,2026-07-02T10:50:00,WEB,COMPLETED,19022.00,2026-07-02T10:50:00
O0001448,C002191,S002,2026-07-03T10:05:00,MOBILE,COMPLETED,94590.33,2026-07-03T10:05:00
O0001449,C004377,S007,2026-07-06T03:31:00,STORE,COMPLETED,126585.19,2026-07-06T03:31:00
O0001450,C001752,S015,2026-07-04T10:13:00,STORE,COMPLETED,64574.04,2026-07-04T10:13:00
O0001451,C001592,S004,2026-07-02T07:51:00,STORE,COMPLETED,83909.17,2026-07-02T07:51:00
O0001452,C000922,S005,2026-07-06T19:52:00,MOBILE,COMPLETED,153352.11,2026-07-06T19:52:00
O0001453,C000118,S013,2026-07-04T16:37:00,STORE,COMPLETED,217769.65,2026-07-04T16:37:00
O0001454,C002305,S021,2026-07-07T06:46:00,MOBILE,COMPLETED,124328.94,2026-07-07T06:46:00
O0001455,C003002,S021,2026-07-04T19:11:00,WEB,COMPLETED,54045.34,2026-07-04T19:11:00
O0001456,C000648,S005,2026-07-04T14:36:00,MOBILE,COMPLETED,182749.21,2026-07-04T14:36:00
O0001457,C003572,S019,2026-07-03T13:27:00,WEB,COMPLETED,82172.50,2026-07-03T13:27:00
O0001458,C000552,S024,2026-07-04T15:58:00,WEB,COMPLETED,47206.59,2026-07-04T15:58:00
O0001459,C002887,S002,2026-07-06T18:44:00,WEB,COMPLETED,140740.29,2026-07-06T18:44:00
O0001460,C002820,S010,2026-07-01T20:44:00,STORE,COMPLETED,23812.92,2026-07-01T20:44:00
O0001461,C004409,S021,2026-07-02T06:20:00,MOBILE,COMPLETED,48259.94,2026-07-02T06:20:00
O0001462,C002873,S004,2026-07-02T02:25:00,STORE,COMPLETED,117132.06,2026-07-02T02:25:00
O0001463,C004196,S024,2026-07-04T20:16:00,STORE,COMPLETED,199186.34,2026-07-04T20:16:00
O0001464,C001837,S009,2026-07-06T04:27:00,WEB,COMPLETED,30897.96,2026-07-06T04:27:00
O0001465,C001823,S016,2026-07-06T04:17:00,STORE,COMPLETED,122500.12,2026-07-06T04:17:00
O0001466,C003122,S020,2026-07-04T12:39:00,STORE,COMPLETED,66702.63,2026-07-04T12:39:00
O0001467,C002742,S023,2026-07-04T14:33:00,MOBILE,COMPLETED,86674.93,2026-07-04T14:33:00
O0001468,C001179,S018,2026-07-03T14:55:00,MOBILE,COMPLETED,104545.93,2026-07-03T14:55:00
O0001469,C003327,S005,2026-07-02T06:16:00,STORE,COMPLETED,93661.12,2026-07-02T06:16:00
O0001470,C000478,S006,2026-07-04T04:28:00,MOBILE,COMPLETED,19692.83,2026-07-04T04:28:00
O0001471,C004243,S001,2026-07-03T14:11:00,STORE,COMPLETED,48478.39,2026-07-03T14:11:00
O0001472,C002967,S002,2026-07-04T16:23:00,MOBILE,COMPLETED,157777.45,2026-07-04T16:23:00
O0001473,C004613,S009,2026-07-05T05:55:00,MOBILE,COMPLETED,19010.98,2026-07-05T05:55:00
O0001474,C002772,S002,2026-07-01T10:49:00,MOBILE,COMPLETED,136021.19,2026-07-01T10:49:00
O0001475,C003723,S008,2026-07-06T09:30:00,WEB,COMPLETED,101104.44,2026-07-06T09:30:00
O0001476,C000962,S002,2026-07-01T09:17:00,WEB,COMPLETED,156863.92,2026-07-01T09:17:00
O0001477,C001379,S007,2026-07-03T18:05:00,WEB,COMPLETED,72447.65,2026-07-03T18:05:00
O0001478,C003484,S020,2026-07-05T05:31:00,STORE,COMPLETED,33540.95,2026-07-05T05:31:00
O0001479,C000193,S003,2026-07-03T21:43:00,WEB,COMPLETED,66501.95,2026-07-03T21:43:00
O0001480,C004492,S008,2026-07-03T23:57:00,STORE,COMPLETED,78617.52,2026-07-03T23:57:00
O0001481,C004887,S010,2026-07-03T14:44:00,WEB,COMPLETED,99889.38,2026-07-03T14:44:00
O0001482,C003062,S010,2026-07-05T00:44:00,STORE,COMPLETED,15863.09,2026-07-05T00:44:00
O0001483,C004842,S012,2026-07-03T14:47:00,STORE,COMPLETED,70342.95,2026-07-03T14:47:00
O0001484,C002169,S005,2026-07-02T13:22:00,MOBILE,COMPLETED,205843.65,2026-07-02T13:22:00
O0001485,C001198,S011,2026-07-05T17:30:00,MOBILE,COMPLETED,178873.40,2026-07-05T17:30:00
O0001486,C004530,S024,2026-07-03T15:22:00,STORE,COMPLETED,15111.28,2026-07-03T15:22:00
O0001487,C003521,S024,2026-07-06T10:05:00,MOBILE,COMPLETED,13475.99,2026-07-06T10:05:00
O0001488,C001205,S015,2026-07-06T22:15:00,MOBILE,COMPLETED,72092.49,2026-07-06T22:15:00
O0001489,C002233,S004,2026-07-02T02:16:00,WEB,COMPLETED,145292.11,2026-07-02T02:16:00
O0001490,C003118,S015,2026-07-03T01:14:00,MOBILE,COMPLETED,84833.50,2026-07-03T01:14:00
O0001491,C004464,S001,2026-07-05T13:07:00,STORE,COMPLETED,181778.87,2026-07-05T13:07:00
O0001492,C002358,S021,2026-07-03T18:49:00,MOBILE,COMPLETED,61417.56,2026-07-03T18:49:00
O0001493,C000507,S011,2026-07-02T01:29:00,WEB,COMPLETED,66936.55,2026-07-02T01:29:00
O0001494,C001077,S015,2026-07-02T20:30:00,MOBILE,COMPLETED,108454.60,2026-07-02T20:30:00
O0001495,C001120,S006,2026-07-05T04:23:00,STORE,COMPLETED,59951.96,2026-07-05T04:23:00
O0001496,C000570,S024,2026-07-02T00:16:00,STORE,COMPLETED,108562.98,2026-07-02T00:16:00
O0001497,C000258,S013,2026-07-03T19:17:00,WEB,COMPLETED,49721.95,2026-07-03T19:17:00
O0001498,C002166,S002,2026-07-06T12:22:00,WEB,COMPLETED,18962.95,2026-07-06T12:22:00
O0001499,C003648,S005,2026-07-05T09:52:00,STORE,COMPLETED,4899.98,2026-07-05T09:52:00
O0001500,C003308,S007,2026-07-06T07:01:00,WEB,COMPLETED,106828.71,2026-07-06T07:01:00
O0001501,C000468,S013,2026-07-03T05:09:00,MOBILE,COMPLETED,89835.93,2026-07-03T05:09:00
O0001502,C002368,S012,2026-07-01T19:01:00,WEB,COMPLETED,24567.51,2026-07-01T19:01:00
O0001503,C000797,S002,2026-07-03T12:18:00,MOBILE,COMPLETED,66961.75,2026-07-03T12:18:00
O0001504,C002724,S003,2026-07-06T09:05:00,WEB,COMPLETED,86995.77,2026-07-06T09:05:00
O0001505,C004034,S008,2026-07-02T12:33:00,MOBILE,COMPLETED,54617.37,2026-07-02T12:33:00
O0001506,C004027,S014,2026-07-05T15:09:00,STORE,COMPLETED,126200.92,2026-07-05T15:09:00
O0001507,C003210,S004,2026-07-06T00:25:00,STORE,COMPLETED,37001.96,2026-07-06T00:25:00
O0001508,C004193,S012,2026-07-03T13:47:00,STORE,COMPLETED,36606.26,2026-07-03T13:47:00
O0001509,C004266,S024,2026-07-02T06:03:00,WEB,COMPLETED,65695.96,2026-07-02T06:03:00
O0001510,C004933,S007,2026-07-05T21:42:00,WEB,COMPLETED,55071.87,2026-07-05T21:42:00
O0001511,C001014,S014,2026-07-01T15:23:00,MOBILE,COMPLETED,107099.78,2026-07-01T15:23:00
O0001512,C001168,S008,2026-07-05T10:51:00,WEB,COMPLETED,67265.92,2026-07-05T10:51:00
O0001513,C003040,S006,2026-07-07T03:36:00,WEB,COMPLETED,39627.72,2026-07-07T03:36:00
O0001514,C004426,S007,2026-07-06T12:19:00,STORE,COMPLETED,116665.79,2026-07-06T12:19:00
O0001515,C002302,S002,2026-07-02T19:01:00,WEB,COMPLETED,45046.72,2026-07-02T19:01:00
O0001516,C001751,S009,2026-07-05T10:26:00,STORE,COMPLETED,200640.47,2026-07-05T10:26:00
O0001517,C000618,S015,2026-07-02T21:27:00,WEB,COMPLETED,23499.96,2026-07-02T21:27:00
O0001518,C004996,S003,2026-07-03T13:13:00,STORE,COMPLETED,77478.78,2026-07-03T13:13:00
O0001519,C004273,S007,2026-07-02T22:25:00,STORE,COMPLETED,144529.87,2026-07-02T22:25:00
O0001520,C004831,S010,2026-07-02T08:30:00,WEB,COMPLETED,187498.62,2026-07-02T08:30:00
O0001521,C003495,S025,2026-07-04T11:49:00,STORE,COMPLETED,28463.98,2026-07-04T11:49:00
O0001522,C001149,S011,2026-07-03T15:30:00,STORE,COMPLETED,82822.13,2026-07-03T15:30:00
O0001523,C002941,S009,2026-07-04T18:32:00,WEB,COMPLETED,90301.92,2026-07-04T18:32:00
O0001524,C000965,S012,2026-07-01T14:59:00,WEB,COMPLETED,66901.93,2026-07-01T14:59:00
O0001525,C000069,S015,2026-07-06T20:28:00,STORE,COMPLETED,136176.92,2026-07-06T20:28:00
O0001526,C004332,S009,2026-07-05T15:24:00,MOBILE,COMPLETED,77115.87,2026-07-05T15:24:00
O0001527,C004647,S017,2026-07-03T05:15:00,MOBILE,COMPLETED,101648.93,2026-07-03T05:15:00
O0001528,C003137,S011,2026-07-04T06:49:00,WEB,COMPLETED,134637.99,2026-07-04T06:49:00
O0001529,C004978,S025,2026-07-04T10:41:00,STORE,COMPLETED,53553.77,2026-07-04T10:41:00
O0001530,C001126,S022,2026-07-06T08:01:00,STORE,COMPLETED,1567.37,2026-07-06T08:01:00
O0001531,C000834,S005,2026-07-06T08:28:00,WEB,COMPLETED,101334.01,2026-07-06T08:28:00
O0001532,C003719,S015,2026-07-01T20:59:00,STORE,COMPLETED,98481.45,2026-07-01T20:59:00
O0001533,C002629,S003,2026-07-03T05:06:00,MOBILE,COMPLETED,145700.54,2026-07-03T05:06:00
O0001534,C002101,S006,2026-07-06T08:09:00,STORE,COMPLETED,137827.10,2026-07-06T08:09:00
O0001535,C001201,S016,2026-07-06T19:46:00,WEB,COMPLETED,62408.03,2026-07-06T19:46:00
O0001536,C001952,S012,2026-07-06T10:25:00,MOBILE,COMPLETED,53159.94,2026-07-06T10:25:00
O0001537,C000408,S016,2026-07-06T08:03:00,STORE,COMPLETED,92792.88,2026-07-06T08:03:00
O0001538,C002034,S016,2026-07-07T03:54:00,WEB,COMPLETED,82745.88,2026-07-07T03:54:00
O0001539,C003510,S015,2026-07-06T02:58:00,STORE,COMPLETED,51520.23,2026-07-06T02:58:00
O0001540,C004845,S025,2026-07-06T02:30:00,STORE,COMPLETED,204430.06,2026-07-06T02:30:00
O0001541,C000776,S024,2026-07-02T05:10:00,STORE,COMPLETED,6511.96,2026-07-02T05:10:00
O0001542,C003796,S002,2026-07-06T13:02:00,WEB,COMPLETED,64057.91,2026-07-06T13:02:00
O0001543,C002637,S006,2026-07-04T16:52:00,STORE,COMPLETED,26410.96,2026-07-04T16:52:00
O0001544,C003759,S002,2026-07-02T23:02:00,WEB,COMPLETED,44728.95,2026-07-02T23:02:00
O0001545,C002591,S023,2026-07-01T14:57:00,STORE,COMPLETED,61443.96,2026-07-01T14:57:00
O0001546,C004816,S012,2026-07-03T09:42:00,STORE,COMPLETED,28847.67,2026-07-03T09:42:00
O0001547,C002672,S018,2026-07-03T10:51:00,STORE,COMPLETED,84261.84,2026-07-03T10:51:00
O0001548,C004912,S024,2026-07-06T01:32:00,STORE,COMPLETED,200771.93,2026-07-06T01:32:00
O0001549,C001757,S003,2026-07-02T21:40:00,STORE,COMPLETED,2515.97,2026-07-02T21:40:00
O0001550,C001468,S011,2026-07-06T16:29:00,MOBILE,COMPLETED,17783.13,2026-07-06T16:29:00
O0001551,C000740,S010,2026-07-03T07:53:00,STORE,COMPLETED,243501.34,2026-07-03T07:53:00
O0001552,C001437,S002,2026-07-04T07:39:00,WEB,COMPLETED,225301.16,2026-07-04T07:39:00
O0001553,C003009,S011,2026-07-05T05:21:00,MOBILE,COMPLETED,184017.88,2026-07-05T05:21:00
O0001554,C002304,S001,2026-07-05T03:59:00,STORE,COMPLETED,92811.96,2026-07-05T03:59:00
O0001555,C001328,S005,2026-07-06T14:05:00,WEB,COMPLETED,72698.97,2026-07-06T14:05:00
O0001556,C001131,S016,2026-07-07T03:47:00,WEB,COMPLETED,68084.95,2026-07-07T03:47:00
O0001557,C001040,S005,2026-07-03T04:49:00,WEB,COMPLETED,44948.97,2026-07-03T04:49:00
O0001558,C002992,S011,2026-07-06T14:30:00,MOBILE,COMPLETED,65258.12,2026-07-06T14:30:00
O0001559,C002891,S003,2026-07-01T22:07:00,MOBILE,COMPLETED,166690.18,2026-07-01T22:07:00
O0001560,C004362,S014,2026-07-05T07:25:00,STORE,COMPLETED,33089.96,2026-07-05T07:25:00
O0001561,C000448,S024,2026-07-04T16:39:00,MOBILE,COMPLETED,72555.96,2026-07-04T16:39:00
O0001562,C003355,S010,2026-07-05T16:36:00,STORE,COMPLETED,45434.33,2026-07-05T16:36:00
O0001563,C003371,S004,2026-07-04T06:13:00,WEB,COMPLETED,173367.88,2026-07-04T06:13:00
O0001564,C003451,S011,2026-07-07T02:43:00,WEB,COMPLETED,37131.39,2026-07-07T02:43:00
O0001565,C001134,S007,2026-07-03T21:59:00,MOBILE,COMPLETED,124789.11,2026-07-03T21:59:00
O0001566,C000362,S021,2026-07-03T16:32:00,STORE,COMPLETED,154035.68,2026-07-03T16:32:00
O0001567,C004814,S009,2026-07-03T12:23:00,STORE,COMPLETED,77795.02,2026-07-03T12:23:00
O0001568,C003618,S010,2026-07-06T05:13:00,STORE,COMPLETED,87581.91,2026-07-06T05:13:00
O0001569,C003613,S009,2026-07-03T02:27:00,STORE,COMPLETED,67450.95,2026-07-03T02:27:00
O0001570,C000864,S012,2026-07-05T22:46:00,WEB,COMPLETED,140280.40,2026-07-05T22:46:00
O0001571,C002713,S019,2026-07-03T22:23:00,STORE,COMPLETED,113001.53,2026-07-03T22:23:00
O0001572,C004314,S024,2026-07-06T15:14:00,MOBILE,COMPLETED,137215.91,2026-07-06T15:14:00
O0001573,C002612,S006,2026-07-05T06:06:00,WEB,COMPLETED,131421.98,2026-07-05T06:06:00
O0001574,C003486,S009,2026-07-02T16:11:00,WEB,COMPLETED,33203.75,2026-07-02T16:11:00
O0001575,C001453,S018,2026-07-07T06:25:00,STORE,COMPLETED,19960.19,2026-07-07T06:25:00
O0001576,C000708,S003,2026-07-04T15:22:00,MOBILE,COMPLETED,48637.30,2026-07-04T15:22:00
O0001577,C004151,S007,2026-07-04T00:35:00,MOBILE,COMPLETED,24314.09,2026-07-04T00:35:00
O0001578,C004364,S024,2026-07-01T23:49:00,WEB,COMPLETED,185039.85,2026-07-01T23:49:00
O0001579,C002887,S004,2026-07-05T18:29:00,MOBILE,COMPLETED,307659.85,2026-07-05T18:29:00
O0001580,C000617,S018,2026-07-03T23:55:00,WEB,COMPLETED,15255.76,2026-07-03T23:55:00
O0001581,C003909,S015,2026-07-06T15:01:00,WEB,COMPLETED,14073.55,2026-07-06T15:01:00
O0001582,C002701,S020,2026-07-04T16:14:00,STORE,COMPLETED,137304.14,2026-07-04T16:14:00
O0001583,C003185,S007,2026-07-06T04:15:00,MOBILE,COMPLETED,21537.92,2026-07-06T04:15:00
O0001584,C002710,S011,2026-07-03T14:43:00,MOBILE,COMPLETED,53360.86,2026-07-03T14:43:00
O0001585,C000805,S005,2026-07-02T01:23:00,WEB,COMPLETED,76281.91,2026-07-02T01:23:00
O0001586,C004683,S014,2026-07-06T21:46:00,WEB,COMPLETED,176611.47,2026-07-06T21:46:00
O0001587,C000198,S017,2026-07-01T18:59:00,WEB,COMPLETED,61287.05,2026-07-01T18:59:00
O0001588,C001518,S024,2026-07-05T03:03:00,WEB,COMPLETED,124921.65,2026-07-05T03:03:00
O0001589,C000266,S017,2026-07-05T11:42:00,MOBILE,COMPLETED,29789.96,2026-07-05T11:42:00
O0001590,C000735,S012,2026-07-05T00:52:00,STORE,COMPLETED,81847.69,2026-07-05T00:52:00
O0001591,C004632,S004,2026-07-04T14:44:00,MOBILE,COMPLETED,23098.96,2026-07-04T14:44:00
O0001592,C001504,S001,2026-07-01T11:32:00,STORE,COMPLETED,159401.04,2026-07-01T11:32:00
O0001593,C000259,S003,2026-07-05T06:52:00,WEB,COMPLETED,35566.97,2026-07-05T06:52:00
O0001594,C002452,S017,2026-07-05T07:21:00,MOBILE,COMPLETED,38559.96,2026-07-05T07:21:00
O0001595,C002210,S016,2026-07-01T20:01:00,STORE,COMPLETED,55229.92,2026-07-01T20:01:00
O0001596,C002156,S011,2026-07-06T10:35:00,MOBILE,COMPLETED,207559.38,2026-07-06T10:35:00
O0001597,C003352,S003,2026-07-07T00:50:00,MOBILE,COMPLETED,50757.96,2026-07-07T00:50:00
O0001598,C003057,S016,2026-07-05T13:50:00,WEB,COMPLETED,150419.21,2026-07-05T13:50:00
O0001599,C001626,S021,2026-07-06T14:51:00,STORE,COMPLETED,17755.96,2026-07-06T14:51:00
O0001600,C001554,S015,2026-07-06T17:45:00,STORE,COMPLETED,213727.10,2026-07-06T17:45:00
O0001601,C003804,S022,2026-07-01T23:37:00,MOBILE,COMPLETED,53941.33,2026-07-01T23:37:00
O0001602,C001784,S003,2026-07-03T18:40:00,STORE,COMPLETED,138458.82,2026-07-03T18:40:00
O0001603,C002780,S010,2026-07-01T19:31:00,STORE,COMPLETED,98709.92,2026-07-01T19:31:00
O0001604,C004044,S019,2026-07-02T00:38:00,WEB,COMPLETED,54.99,2026-07-02T00:38:00
O0001605,C001740,S009,2026-07-01T18:29:00,MOBILE,COMPLETED,16601.93,2026-07-01T18:29:00
O0001606,C001174,S018,2026-07-01T14:27:00,WEB,COMPLETED,3771.96,2026-07-01T14:27:00
O0001607,C002013,S017,2026-07-06T02:31:00,STORE,COMPLETED,74329.83,2026-07-06T02:31:00
O0001608,C004057,S008,2026-07-02T15:56:00,MOBILE,COMPLETED,8680.99,2026-07-02T15:56:00
O0001609,C000128,S004,2026-07-01T08:38:00,MOBILE,COMPLETED,136895.84,2026-07-01T08:38:00
O0001610,C004124,S002,2026-07-05T03:56:00,MOBILE,COMPLETED,100140.51,2026-07-05T03:56:00
O0001611,C000695,S017,2026-07-04T19:23:00,MOBILE,COMPLETED,74342.97,2026-07-04T19:23:00
O0001612,C003293,S019,2026-07-02T04:21:00,MOBILE,COMPLETED,127347.10,2026-07-02T04:21:00
O0001613,C004481,S011,2026-07-03T03:39:00,WEB,COMPLETED,91103.92,2026-07-03T03:39:00
O0001614,C001880,S008,2026-07-06T08:06:00,MOBILE,COMPLETED,139133.91,2026-07-06T08:06:00
